,text,Onlynouns,selectednouns
1546,続きまして、まちにおける自助・共助・公助についてです。市では、現在、第総合計画を作成です。まちをするに多くの市民の協力が必要不可欠です。前市長は、まちを進めるに自助・共助・公助という言葉を使い、市民、行政の役割分担と働が必要との認識を示しておりました。私は、ここで言いたいは、実はごみもそうなですけれども、自助というは家庭のでの分別、それから共助というは集団回収、公というは収集と処理、こういう形ですね。今回の地域防災計画のにもそういう言葉が随分入っています。私は、自助というじゃないですけれども、文理公園でラジオ体操をやっています。この会というは、西東京のでいろいろなに散ってやっているですけれども、私が見ているは文理なです。会員はみんな高齢なので目が覚めるが早いだと思うですけれども、ごみを拾っているですね。公園のがきれいになって、皆さん早く来て、それからラジオ体操、これも自助なですよね。みんなで協力していると、こういう考え方は必要だと思うですよ。ですから、よく負担と受益というがありますけれども、受益のはいいですよ。負担するも、公園のに入ってくると、公園をきれいにしようよという形で返していただいていますので、この辺のを市長、考えていただければ、いい市民参加ができるかなと思っていますので、ぜひお願いいたします。,"['まち', '自助', '共助', '公助', '市', '現在', '総合計画', '作成', 'まち', '多く', '市民', '協力', '必要不可欠', 'まち', '自助', '共助', '公助', '言葉', '市民', '行政', '役割分担', '働', '必要', '認識', 'ごみ', '自助', '家庭の', '分別', '共助', '集団回収', '公', '収集', '処理', '形', '今回', '地域防災計画の', '言葉', '自助', '文理公園', 'ラジオ体操', '会', '西東京', '文理', '会員', 'みんな高齢', '目', 'ごみ', '公園の', 'きれい', '皆さん', 'ラジオ体操', '自助', '協力', '考え方', '必要', '負担', '受益', '受益の', '負担', '公園の', '公園', 'きれい', '形', '辺の', '市民参加', 'お願い']",
1547,続きまして建築行政。この辺につきましては、今、都市マスの見直しをやっておりまして、あの絵を見ますと、こういうに道路ネットワークができるだなと。そうしますと、今度は建築なですよね。建築基準行政事務の移管が都市でしていないがうちとないしもう１つどこかなですけれども、だと聞いています。ですから、前から私もやるべきだという話をしていたですけれども、今、どの辺まで進んでいるかというをお聞かせ願いたいと思います。,"['建築行政', '辺', '今', '都市マス', '見直し', '絵', '道路ネットワーク', '今度', '建築', '建築基準行政事務', '移管', '都市', '前', '話', '今', '辺']",
1548,続きまして、青少年対策についてであります。子育て支援というは必要だと思うですけれども、これは、市長の施政方針を見ますと、ずっと入っています。近い将来社会を担う青少年対策、これも重要だと思うですが、今後は高齢が進みまして、にはピークを迎えると。次世代の子どもに対して市長は何をやり、何を残すか、そして今からどう先鞭をつけていくか、あれば教えていただきたいと思います。,"['青少年対策', '子育て支援', '必要', '施政方針', '将来社会', '青少年対策', '重要', '今後', '高齢', 'ピーク', '次世代', '子ども', '今', '先鞭']",['子育て支援']
1549,続きまして、昭和病院について質問いたします。これは、先般、組合議会がありまして、そので、３月だか、武蔵村山の副市長より昭和病院に対しまして、昭和病院を脱退したいという申し出があったと聞いております。私もこれを調べましたら、地方自治の改正で、当該構成団体は、その議会の議決を経て、前までに通告するにより一部事務組合から脱退するが可能となりましたと、法律が変わったですね。この脱退の申し出については、地方自治の規定に基づく「予告」ではないとは理解するです。というは、構成全部でありますから、に対してやめますよという文書を送って正式になると思っています。これは昭和病院に対してだけ出されただと思いますけれども、脱退の申し出の組合の対応とその影響について、あれば教えていただきたいと思います。,"['昭和病院', '先般', '組合議会', '3月', '武蔵村山', '昭和病院', '昭和病院', '脱退', '申し出', '地方自治', '改正', '当該構成団体', '議会', '議決', '前', '通告', '一部事務組合', '脱退', '可能', '法律', '脱退', '申し出', '地方自治', '規定', '予告', '理解', '構成全部', '文書', '正式', '昭和病院', '脱退', '申し出', '組合', '対応', '影響']",
1550,続きまして、道路行政について教えていただきたいです、よくわからないがいらっしゃいますので。現在、市の都市計画の基本となる都市計画マスタープランの見直しが進められていますけれども、このマスタープランので、都市計画道路であります、それから調布保谷はじめ、保谷南北の骨格として西、、の早期整備が求められております。これは保谷の南北なです。自分の地元ですから言わなくちゃいけないのでよろしくお願いいたします。それで、そので、現在、東京が整備している路線、また西東京が直接整備している路線が市内にありますが、この整備区間に関して、東京それから西東京の役割分担に対する考え方、位置づけなどはどのになっているか。これは、よく都施行、市施行というですけれども、この辺のは私もよく勉強していませんでしたので、担当部長には、私にも、みんなにもわかるに御説明を願いたいと思います。,"['道路行政', '現在', '市', '都市計画', '基本', '都市計画マスタープラン', '見直し', 'マスタープラン', '都市計画道路', '調布保谷はじめ', '保谷南北', '骨格', '西', '早期整備', '保谷', '南北', '自分', '地元', 'お願い', '現在', '東京', '整備', '路線', '西東京', '直接整備', '路線', '市内', '整備区間', '東京それ', '西東京', '役割分担', '考え方', '位置づけ', '都施行', '市施行', '辺の', '勉強', '担当部長', '説明']",['都市計画マスタープラン']
1551,それと、先ほどもが言っていましたけれども、実は、田無の南が、東京のに入っていたですよね。ある突然には選定されなかった。何かこれは裏で当時の市長が話し合って決めちゃったかなという話もあるですけれども、具体にこれは何だったですか。ただ凍結だけだったですか。何でこれが消えちゃったと。というは、私が心配するはやはり防災の面なですよ。よその地区のは言いませんけれども、地区にたまたま選挙で入ったら、よりすごいなと思って、道路が迷路でわからない。入っていって、住宅がぴしっと詰まっている。もし火災でも──関東大震災のは、の、焼け死んだがだというです。本当に怖いなと思うですよ。調布保谷をやるも、防災でやるだと、阪神・淡路のに延焼させないと、ここでとめるだというで、あの道路は反対が相当あったですけれども、それを押し切ったです。ですから、何でやらなかったという、に入るか入らないか知りませんよ。でも、これについてはしっかりと市民の皆さんに説明してもらわないと、都市計画審議ので問題になったですよ。旧田無市民のからそういう話が出てくるですよ。ですから、困っちゃうですよ。行政がきちっと説明してあげないと、わからないと思いますね。ですから、これはしっかりとお答え願いたいと思います。,"['先ほど', '田無', '南', '東京の', '選定', '裏', '当時', '話', '具体', '凍結', '心配', '防災', '面', '地区の', '地区', '選挙', '道路', '迷路', '住宅', '火災', '関東大震災の', '調布保谷', '防災', '阪神', '淡路の', '延焼', '道路', '反対', '市民', '皆さん', '説明', '都市計画審議', '問題', '田無市民の', '話', '行政', '説明']",['反対']
1552,もう１つありました。東京が実施しています第の交差点すいすいプラン、この進捗状況。郵便のは、今、事業を進めているかな。私が心配するは、一番混むが新青梅街道と新道の交差点です。あそこが意外と詰まるですよ。新青梅街道を右に曲がって、車がなかなか行けない、つながっちゃって行けないので、このすいすいプラン、どう進められているかお知らせ願いたいと思います。,"['東京', '実施', '交差点', 'プラン', '進捗状況', '郵便の', '今', '事業', '心配', '一番', '青梅街道', '新道', '交差点', '青梅街道', '右', '車', 'プラン', 'お知らせ']",
1553,続きまして、きのうも議員からネットの依存というで御質問があったと思いますけれども、今回、三重で事件がありましたね、これは、犯人が捕まっていないのでわからないですけれども、いろいろな憶測が出ているです。きっとスマか何かやっていて、急で声も出なかったじゃないかというな話も出ています。今、ネット依存じゃないですよ。ネットというです、病気。うちの議会のにもそんなな感じのするもまあまあいらっしゃるかなと、うちの会派ではもうやめろと言っているです。くだらないと。絶対無視していろというを言っています。病気になっちゃうですよ、これ。やられたらやり返さなくちゃいけないですね。向こうは待っているかもしれないですよ。そういうもありますので、子どもにも大変悪影響で、私が聞きたいは、幾ら学校現場で何とかと言ったで無理ですよ。これ、保護なですよ。買い与えてどうしているだと。これをやらなければ、ネットの病的依存というか、ネットのいじめはなくならない。ぜひこの辺のは、教育、何かあれば教えていただきたいと思います。,"['きのう', 'ネット', '依存', '今回', '三重', '事件', '犯人', 'いろいろ', '憶測', 'スマ', '急', '声', '話', '今', 'ネット依存', 'ネット', '病気', 'うち', '議会の', 'そんな', '感じ', 'うち', '会派', '絶対無視', '病気', '向こう', '子ども', '大変悪影響', '幾ら学校現場', '無理', '保護', 'ネット', '病的依存', 'ネット', 'いじめ', '辺の', '教育']",['いじめ']
1554,それともう１つは、文部科学が体罰調査をしましたよね。それによりますと、全国に相当の件数があったと言われています。都の件数も公表されていますが、本市ではどのな結果だったか、またその結果を踏まえて、どのに対応されているのかお聞かせ願いたいと思います。,"['文部科学', '体罰調査', '全国', '相当', '件数', '都', '件数', '公表', '本市', '結果', '結果', '対応', 'かお']",
1555,これで第の質問を終わります。,[],
1556,〔市長登壇〕,[],
1557,	:◯市長（）それでは、議員の一般質問についてお答え申し上げます。,[''],
1558,初めに、「選択と集中」についての御質問でございます。平成から新たなまちの指針である第総合計画（案）では、今後で西東京が何を目指すか、のあるべき姿、将来、そしてそれに至る道のりをお示しさせていただいております。これについては、基本構想審査特別委員において御議論いただくになりますが、では、その将来をどのにして現実のとするかといったが御質問ではないかと思います。今後、での取り組みのには、御指摘のありました本庁の統合整備や小中学校のかえなど、多額の財源を要する重要事業を想定しているであり、公共施設の適正配置の取り組みは、今後のまちにおける最も大きな課題の一つであると言えます。しかしながら、御承知のに、本市の財政状況は現在大変厳しいであり、将来に向けてもその厳しはさらに増していくと考えております。そのなで、こうした課題への取り組みは避けて通れず、目指すべき将来の実現に向けては、自治体経営そのものを変えていかなければならないと考えております。これまでに行財政改革を推進し、将来にわたり持続可能で自立な自治体経営を確立するが不可欠です。それには、市税をはじめとする自主財源の確保、歳入に見合った歳出構造の確立、補助・基金への依存体質からの脱却など、改善すべきは多くございますが、具体な取り組みとしては、公共施設の適正配置の取り組みによる余剰の創出、行政評価制度の活用などが特に大きな意味を持つと考えております。余剰の売却・活用や行政評価による施策、事業に対する優先づけを通じ、選択と集中を実現するとともに、将来への備えとして財政調整基金や特定目的基金などの財源確保に最大限努めるで困難な課題に対処してまいりたいと考えております。,"['初め', '選択', '集中', '平成', '新た', 'まち', '指針', '総合計画案', '今後', '西東京', '姿', '将来', '道のり', '示し', '基本構想審査特別委員', '議論', '将来', '現実の', '今後', '取り組みの', '指摘', '本庁', '統合整備', '小中学校', '多額', '財源', '重要事業', '想定', '公共施設', '適正配置', '取り組み', '今後', 'まち', '課題', '一つ', '承知', '本市', '財政状況', '現在大変', '将来', '課題', '取り組み', '将来', '実現', '自治体経営そのもの', '行財政改革', '推進', '将来', '持続可能', '自立', '自治体経営', '確立', '不可欠', '市税', 'はじめ', '自主財源', '確保', '歳入', '歳出構造', '確立', '補助', '基金', '依存体質', '脱却', '改善', '具体', '取り組み', '公共施設', '適正配置', '取り組み', '余剰', '創出', '行政評価制度', '活用', '意味', '余剰', '売却', '活用', '行政評価', '施策', '事業', '優先', '選択', '集中', '実現', '将来', '備え', '財政調整基金', '特定目的基金', '財源確保', '最大限', '困難', '課題', '対処']",['行財政改革']
1559,続きまして、地方公務員の給与の削減についてでございます。地方公務員の給与削減につきましては、臨時特例の附則において、臨時かつ適切に対応が求められるはこれまで答弁申し上げているでございます。議員の御質問にもありましたに、国は現段階で実施していない自治体に対して、検討の加速を要請しており、平成における交付税の算定に当たっては給与削減への対応を反映させる方向を示唆しているでございます。なお、報道により把握している自治体の状況ですが、削減を見送る自治体、削減を決定しているが、削減対象、削減、各種手当に変化をつけている自治体など、対応はさまざまとなっている状況です。東京におきましては、実施予定なしと回答しており、多摩の取り組み状況は、先ほど新聞記事のお話がありましたけれども、検討がほとんどと聞いております。しかしながら、臨時特例の趣旨を踏まえれば、給与削減の影響は、特別は当然のとしましても、一般の職員のみならず、非常勤特別、議員の皆様、広範囲にわたる可能があり、減額も平均で.という大幅なになりますので、熟慮が必要だと思っております。一方、地方交付税の減額が市財政及び市民サービスに与える影響は多岐にわたるから、対応について大変苦慮しているでございます。限られた時間のですが、東京や他市及び東京市長の動向を注視しながら、慎重に判断していきたいと考えております。,"['地方公務員', '給与', '削減', '地方公務員', '給与削減', '臨時特例', '附則', '臨時', '適切', '対応', '国', '段階', '実施', '自治体', '検討', '加速', '要請', '平成', '交付税', '算定', '給与削減', '対応', '反映', '方向', '示唆', '報道', '把握', '自治体', '状況', '削減', '自治体', '削減', '決定', '削減対象', '削減', '各種手当', '変化', '自治体', '対応', 'さまざま', '状況', '東京', '実施予定', '回答', '多摩', '取り組み状況', '先', '新聞記事', 'お話', '検討', '臨時特例', '趣旨', '給与削減', '影響', '特別', '一般', '職員', '非常勤特別', '広範囲', '可能', '減額', '平均', '大幅', '熟慮', '必要', '地方交付税', '減額', '市財政', '市民サービス', '影響', '多岐', '対応', '大変苦慮', '時間の', '東京', '市', '動向', '注視', '慎重', '判断']","['給与削減', '給与削減', '給与削減', '地方交付税']"
1560,本市では、まちの中心となるべき西東京第総合計画を現在策定でございますが、その計画期間である平成以降のにおいては、いまだ厳しい社会経済情勢を受けて、市財政運営の硬直が進む、総合計画に基づくまちを着実に推進していくは容易なではないと考えております。その、基本計画においては、計画を推進するの基本な考えとして、施策の効率や重点のほか、行財政改革大綱に基づく健全な行財政運営に努めるとともに、地域コミュニティにおける助け合い、支え合いによるまちの観点から、自助・共助・公助の連携により課題を解決するを掲げております。すなわち身の回りの問題はまず各個人や家庭が解決に当たり、個人や家庭で解決できない問題は地域で解決し、地域で解決できない問題の解決は行政が当たると、このな図式が議員もおっしゃられるに防災・防犯、ごみ・資源の収集、高齢の支援や子どもの見守りなど、行政サービスのさまざまな分野で活用されると思われます。,"['本市', 'まち', '中心', '西東京', '総合計画', '現在策定', '計画期間', '平成以降', '社会経済情勢', '市財政運営', '硬直', '総合計画', 'まち', '着実', '推進', '容易', '基本計画', '計画', '推進', '基本', '考え', '施策', '効率', '重点', 'ほか', '行財政改革大綱', '健全', '行財政運営', '地域コミュニティ', 'まち', '観点', '自助', '共助', '公助', '連携', '課題', '解決', '身の回り', '問題', '個人', '家庭', '解決', '個人', '家庭', '解決', '問題', '地域', '解決', '地域', '解決', '問題', '解決', '行政', '図式', '防災', '防犯', 'ごみ', '資源', '収集', '高齢', '支援', '子ども', '行政サービス', 'さまざま', '分野', '活用']","['基本計画', '行財政運営']"
1561,建築基準行政事務につきましては、市がみずから行うにより、人にやさしいまち条例に基づく協議と建築確認の業務を並行して進めるができ、迅速な対応を図るができます。このにより、市民の利便が向上するとともに、道路行政、都市計画行政と連携し、狭隘道路の整備、開発指導、人にやさしいまちなどのきめ細やかな対応が可能となるなどのメリットがある、都市基盤整備や防災、まちにおいても重要であると考えております。建築基準行政は、人口が近い当市にとって重要な課題であると認識しており、市の後期基本計画のでも「建築基準行政の取り組みの検討」という形で位置づけております。また、現在策定を進めている第基本計画（案）においても、課題解決に向けた視点ので建築基準行政の推進を取り上げているです。東京から建築確認事務の移管を受けるに当たりましては、人為な課題、執務の確保やノウハウの蓄積、さらに厳しい財政状況のでの財源の捻出などの課題もございますので、今年度はこれらの課題について建築確認行政事務検討委員において詳細な検討を進め、今年度を目途に事務移管についての方針を固めてまいりたいと考えております。,"['建築基準行政事務', '市', 'みずから', '人', 'まち条例', '協議', '建築確認', '業務', '並行', '迅速', '対応', '市民', '利便', '向上', '道路行政', '都市計画行政', '連携', '狭隘道路', '整備', '開発指導', '人', 'まち', '細やか', '対応', '可能', 'メリット', '都市基盤整備', '防災', 'まち', '重要', '建築基準行政', '人口', '当市', '重要', '課題', '認識', '市', '後期基本計画', '建築基準行政', '取り組み', '検討', '形', '現在策定', '基本計画案', '課題解決', '視点', '建築基準行政', '推進', '東京', '建築確認事務', '移管', '人為', '課題', '執務', '確保', 'ノウハウ', '蓄積', '財政状況の', '財源', '捻出', '課題', '今年度', '課題', '建築確認行政事務検討委員', '詳細', '検討', '今年度', '目途', '事務移管', '方針']",
1562,次に、青少年対策についてお答え申し上げます。当市では、平成より児童センター及びひばりが丘児童センターを委託し、中高生年代に特した児童を目指し、次世代育成に力を注いでまいりました。２つの児童センターは、年々利用も増加し、児童センターにおいては、文化芸術に特した施設として高校生が中心となりバンドやダンスの発表を開催しております。これは、高校生が実行委員形式をとり、自分で会議を開催しながら、企画運営を行い、ポスターの作成や当日の司会、音響関係を含め、全てが高校生でつくられております。また、ひばりが丘児童センターはスポーツに特した施設として、多くの中高生がアリーナでバスケットなどを楽しみ、フットサルコートでは、小学生から高校生までの異年齢が試合を行い、高校生が小学生の面倒を見ながら楽しんでおります。その他、児童青少年では、中高生年代プロジェクトという事業を行い、高校生が企画運営を行い、毎年市民会館でダンスや歌、ジャグリングなどのパフォーマンスを披露しております。このに、引き続き多くの中高生年代の活躍の場を広げ、いろいろなを体験するによって力を身につけ、将来にたくましい大人になれる今後も次世代育成に力を注いでまいります。,"['青少年対策', '当市', '平成', '児童センター', 'ひばりが丘児童センター', '委託', '中高生年代', '特', '児童', '次世代育成', '力', '児童センター', '年々利用', '増加', '児童センター', '文化芸術', '特', '施設', '高校生', '中心', 'バンド', 'ダンス', '発表', '開催', '高校生', '実行委員形式', '自分', '会議', '開催', '企画運営', 'ポスター', '作成', '当日', '司会', '音響関係', '全て', '高校生', 'ひばりが丘児童センター', 'スポーツ', '特', '施設', '多く', '中高生', 'アリーナ', 'バスケット', 'フットサルコート', '小学生', '高校生', '年齢', '試合', '高校生', '小学生', '面倒', '児童青少年', '中高生年代プロジェクト', '事業', '高校生', '企画運営', '毎年市民会館', 'ダンス', '歌', 'ジャグリング', 'パフォーマンス', '披露', '多く', '中高生年代', '活躍', '場', 'いろいろ', '体験', '力', '身', '将来', '大人', '今後', '次世代育成', '力']",
1563,次に、昭和病院組合についての御質問にお答えします。武蔵村山より提出された昭和病院組合からの脱退の申し出につきましては、議員の御指摘のに地方自治第のに基づく予告ではございませんが、意思表明として重いと考えております。この脱退の申し出につきましては、構成の市長から成る昭和病院組合理事において協議事項として取り扱われております。各理事から慎重に検討をいただきたいの意見があり、理事において協議を継続するとなっております。また、昭和病院組合議会においても、行政報告として報告されたでございます。脱退される場合の影響につきましては、いろいろな局面も考えられますが、脱退の資産、負債の精算の課題があると伺っておりますし、構成の分担についても影響が少なからずあると考えております。昭和病院組合の構成の地域ので、昭和病院が担っている部分は非常に高いがあり、引き続き昭和病院組合の構成として残っていただける理事を通じ協議をしてまいりたいと考えております。,"['昭和病院組合', '武蔵村山', '提出', '昭和病院組合', '脱退', '申し出', '指摘', '地方自治', '予告', '意思表明', '脱退', '申し出', '構成', '昭和病院組合理事', '理事', '慎重', '検討', '意見', '理事', '協議', '継続', '昭和病院組合議会', '行政報告', '報告', '脱退', '場合', '影響', 'いろいろ', '局面', '脱退', '資産', '負債', '精算', '課題', '構成', '分担', '影響', '昭和病院組合', '構成', '地域', '昭和病院', '部分', '非常', '昭和病院組合', '構成', '理事', '協議']",
1564,続きまして、道路行政についてお答えします。この件に関しましては、議員がよく理解されていると思いますが、お答えさせていただきます。東京施行路線と市施行路線につきましては、都市計画第に「施行」の規定があり、そので「市町村が、都道府県知事の認可を受けて施行する」となっております。また、「都道府県は、市町村が施行するが困難又は不適当な場合その他特別な事情がある場合においては、国土交通大臣の認可を受けて、都市計画事業を施行するができる」となっております。基本な考え方といたしましては、その起終点が複数の都市計画区域にまたがる路線につきましては、東京が施行する路線と捉えております。東京が施行する路線につきましては、東京が整備を全て負担し、市が施行する路線につきましては、市が国庫補助や東京補助を活用し、市の負担で整備を行うになります。具体の整備に当たりましては、路線に東京と市で整備主体や補助の取り扱いの協議を行ったで、最終に確定するとなります。,"['道路行政', '件', '理解', '東京施行路線', '市施行路線', '都市計画', '施行', '規定', '市町村', '都道府県知事', '認可', '施行', '都道府県', '市町村', '施行', '困難', '適当', '場合その他特別', '事情', '場合', '国土交通大臣', '認可', '都市計画事業', '施行', '基本', '考え方', '起終点', '複数', '都市計画区域', '路線', '東京', '施行', '路線', '東京', '施行', '路線', '東京', '整備', '全て負担', '市', '施行', '路線', '市', '国庫補助', '東京補助', '活用', '市', '負担', '整備', '具体', '整備', '路線', '東京', '市', '整備主体', '補助', '取り扱い', '協議', '最終', '確定']",
1565,次に、都市計画道路西が第事業計画から外れた理由でございますが、東京が多摩地域の南北主要路線を優先に位置づけたに伴い、計画延長が長く、またでの財政フレームのでは全てを位置づけるは難しいという理由があったと伺っております。都市計画道路西につきましては、次期の事業計画の策定ので、東京に対して優先整備路線としての要望を行ってまいりたいと考えております。,"['都市計画道路西', '事業計画', '理由', '東京', '多摩地域', '南北主要路線', '優先', '計画延長', '財政フレーム', '全て', '理由', '都市計画道路西', '次期', '事業計画', '策定', '東京', '優先整備路線', '要望']",['多摩地域']
1566,続きまして、第交差点すいすいプランについてお答え申し上げます。少額の投資で渋滞を緩和し、円滑な道路交通を確保する局所な渋滞対策として東京が実施している事業でございます。西東京ので、都道（新道）と、新青梅街道が交差する新道交差点と、都道と主要地方（保谷志木）が交差する小学校前交差点のが整備予定箇所に選定されております。新道交差点は現況測量を実施し、小前交差点につきましては用地折衝と伺っております。市といたしましては、東京に対し、早期整備に向けて引き続き要望してまいります。,"['交差点', 'プラン', '少額', '投資', '渋滞', '緩和', '円滑', '道路交通', '確保', '局所', '渋滞対策', '東京', '実施', '事業', '西東京', '都道新道', '青梅街道', '交差', '新道交差点', '都道', '主要地方保谷志木', '交差', '小学校', '交差点の', '整備予定箇所', '選定', '新道交差点', '現況測量', '実施', '小前交差点', '用地折衝', '市', '東京', '早期整備', '要望']",
1567,	:◯教育（）初めに教育問題におけるネット依存、ネットいじめの対応についてお答えいたします。児童生徒がインターネットや携帯電話を利用するがふえていくで、情報交換やゲームに没頭し、睡眠時間が少なくなるなど、日常生活に影響が出るが懸念されております。また、インターネットを通じて行われるいじめ、いわゆるネットいじめについても、その深刻についてさまざまな報道がされていると認識しております。各学校では、児童生徒の実態や発達段階に応じた情報モラルを身につけさせる、家庭や地域、関係機関と連携した情報モラル教育を行っております。そので、児童生徒自身が利用時間を決めるなど、節度ある利用を行うを指導しております。また、ネットいじめは、インターネットが持つ匿名と簡易から発見が困難である、子どもが簡単に被害にも加害にもなってしまう、短期間に深刻な状態に至るが特徴であるという認識に立って、迅速に対応しなければならないと考えております。教育委員では、東京が都内公立学校全校を対象に、インターネットでの不適切な書き込みや誹謗中傷などを監視している学校非公式サイトの監視情報を活用し、個人情報や不適切な書き込みなどの情報を当該に提供しております。今後も情報教育担当連絡、生活指導主任などを通じ、情報モラルについての指導の徹底やセーフティ教室などでの先進な取り組みを学校に紹介するなどして、保護の協力や連携をもとにした情報モラルの向上に努めてまいります。,"['', '◯教育初め', '教育問題', 'ネット依存', 'ネットいじめ', '対応', '児童生徒', 'インターネット', '携帯電話', '利用', '情報交換', 'ゲーム', '没頭', '睡眠時間', '日常生活', '影響', '懸念', 'インターネット', 'いじめ', 'ネットいじめ', '深刻', 'さまざま', '報道', '認識', '学校', '児童生徒', '実態', '発達段階', '情報モラル', '身', '家庭', '地域', '関係機関', '連携', '情報モラル教育', '児童生徒自身', '利用時間', '節度', '利用', '指導', 'ネットいじめ', 'インターネット', '匿名', '簡易', '発見', '困難', '子ども', '簡単', '被害', '加害', '短期間', '深刻', '状態', '特徴', '認識', '迅速', '対応', '教育委員', '東京', '都内公立学校全校', '対象', 'インターネット', '不適切', '書き込み', '誹謗中傷', '監視', '学校非公式サイト', '監視情報', '活用', '個人情報', '不適切', '書き込み', '情報', '当該', '提供', '今後', '情報教育担当連絡', '生活指導主任', '情報モラル', '指導', '徹底', 'セーフティ教室', '先進', '取り組み', '学校', '紹介', '保護', '協力', '連携', 'もと', '情報モラル', '向上']","['いじめ', '個人情報']"
1568,次に、体罰調査の結果についてお答えいたします。大阪の体罰事件を受けまして、東京教育委員では、ことし１月に都内の公立学校に対して部活動の体罰調査を実施いたしました。本市におきましては、本調査に基づき、市内の公立中学校に対しまして、「部活動指導における暴力による体罰の実態把握について」調査を実施するとともに、２月に全小中学校に対して、部活動の教育活動全般における体罰の実態調査を実施いたしました。その結果、小学校と中学校におきまして、それぞれの体罰事案が明らかとなり、東京教育委員に事故の報告をいたしました。東京全体の状況といたしましては、小中特別支援学校全体での体罰事件が報告されております。体罰の内容といたしましては、たたく、殴る、蹴るなどが主なでございました。教育委員といたしましては、教員の体罰は教育の手段として決して許されない行為であるという認識に基づき、５月で「体罰の禁止及び児童生徒理解に基づく指導の徹底について」全小中学校長に通知を発送するとともに、校長会議や副校長会議において、体罰事故の事例を紹介いたしました。また、生活指導主任や人権教育研修の折に、体罰事案を取り上げた事例研修を実施いたしました。さらに６月には、体罰並びに不適切指導について、本市独自の小中学校の全児童生徒を対象とするアンケート調査を実施し、とかく見えにくい体罰や不適切行為について、その根絶に取り組む各学校に周知したです。今後とも、体罰の根絶に向けて、引き続き学校の指導の徹底に努めてまいります。,"['体罰調査', '結果', '大阪', '体罰事件', '東京教育委員', 'ことし1月', '都内', '公立学校', '部活動', '体罰調査', '実施', '本市', '調査', '市内', '公立中学校', '部活動指導', '暴力', '体罰', '実態把握', '調査', '実施', '2月', '小中学校', '部活動', '教育活動全般', '体罰', '実態調査', '実施', '結果', '小学校', '中学校', 'それぞれ', '体罰事案', '明らか', '東京教育委員', '事故', '報告', '東京全体', '状況', '小中特別支援学校全体', '体罰事件', '報告', '体罰', '内容', '主', '教育委員', '教員', '体罰', '教育', '手段', '行為', '認識', '5月', '体罰', '禁止', '児童生徒理解', '指導', '徹底', '小中学校長', '通知', '発送', '校長会議', '校長会議', '体罰事故', '事例', '紹介', '生活指導主任', '人権教育研修', '折', '体罰事案', '事例研修', '実施', '6月', '体罰', '不適切指導', '本市独自', '小中学校', '児童生徒', '対象', 'アンケート調査', '実施', '体罰', '不適切行為', '根絶', '学校', '周知', '今後', '体罰', '根絶', '学校', '指導', '徹底']","['体罰', '体罰', '体罰', '体罰', '体罰', '体罰', '体罰', '体罰']"
1569,	:◯（）時間がないので、要望にとどめます。「選択と集中」についてですけれども、確かにわかります、市長の言っている。ただ、選挙に市長が選択と集中と公約に出しちゃったですから、我々自民党はこれをずっと追っかけなくちゃいけない運命になっていますので、これについては、ちょこちょこ質問すると思うです。どこかで切り返しをしないと、ずっと言われますので、どこかで切り返ししてもらいたいくらいです。ですから、この辺のは、確かに市長の言っている、選択と集中して行革をやって、まちをやっていくだという気持ちはよくわかります。ですから、そのでぜひ財源の確保をよろしくお願いしたいというを申し上げます。,"['', '◯時間', '要望', '選択', '集中', '確か', '選挙', '選択', '集中', '公約', '我々自民党', '運命', '切り返し', '辺の', '確か', '選択', '集中', '行革', 'まち', '気持ち', '財源', '確保', 'お願い']",
1570,"続きまして、公務員の給与の削減です。今まで聞いていますけれども、その後給与削減をしないな自治体に対して、総務からさらなる削減要請、何かペナルティーながあるかどうなか。というは、の自治体が.をやっているですよ。からついていって、だとか,なんてやったら不公平じゃないですか。国だって見ていますよ。不公平が出ますよね、からやったら得だった、先にやっちゃったら損しちゃったなんて。そうでしょう。国も何か考えていると思いますよ。ですから、確かにいろいろ職員もあるでしょうけど、だってしようがないですよ、これ。国家公務員より地方公務員のが高くなっている。国家公務員は民間より高いから下げろと、こうくるでしょう。こういう制度なですよ。ですから、この辺のは、会派は一応大丈夫だと思いますので、。あとはわかりませんが、あとはついてきてくれますよ、みんなをすればわかるから。金がないだ、だって。どこでつくるよ。あとで交付税を削減されちゃったら、市民に対して本当に迷惑ですよ。何とかしてくださいというを、これもお願いしておきます。","['公務員', '給与', '削減', '今', 'その後給与削減', '自治体', '総務', '削減要請', 'ペナルティー', '自治体', ',', '不公平', '国', '不公平', '得', '先', '損', '国', '確か', '職員', 'しようが', '国家公務員', '地方公務員の', '国家公務員', '民間', '制度', '辺の', '会派', '大丈夫', 'あと', 'あと', '金', 'あと', '交付税', '削減', '市民', '迷惑', 'お願い']",
1571,建築確認についても、今年度にやっていただけるというでよろしくお願いします。,"['建築確認', '今年度', 'お願い']",
