,text,Onlynouns,selectednouns
1040,次は公民館と図書館の配置の見直しというで具体な構想はというでございます現時点では具体にここをこうしますというについてはまだ至っていないでございますけれどもこの辺についても行革大綱ので公共施設の適正配置というが出されておりまして全庁にも検討をしているでございますやはりその流れに乗って教育施設は聖域というではなくてそので教育委員としては教育委員の施設について公共施設の配置について見直しをしていこうというでございます,"['次', '公民館', '図書館', '配置', '見直し', '具体', '構想', '現時点', '具体', '辺', '行革大綱', '公共施設', '適正配置', '庁', '検討', '流れ', '教育施設', '聖域', '教育委員', '教育委員', '施設', '公共施設', '配置', '見直し']","['図書館', '行革大綱']"
1041,()の多摩国体に向けての検討何の基盤を整備するかというでございます多摩国体というで平成に東京に国体の番が回ってくる東京のでも特に多摩地域を中心にやろうという声が前からございましたそういうで現在東京も教育庁のに担当を置いたでありますこれからいろんな形での各市へのヒアリングが行われる予定でありますけれども西東京の場合公式競技に耐え得る施設というはございませんでもを要する西東京というで何らかの形でそこに参加できないだろうかと私は考えておりますそういうでやはり既存の施設民間の施設を活用して公式競技の例えば公開競技ですとか練習ですとかそういうな形で貢献はできないだろうかこんなをこれから検討していきたいと考えているであります,"['多摩国体', '検討何', '基盤', '整備', '多摩国体', '平成', '東京', '国体', '番', '東京', '多摩地域', '中心', '声', '前', '現在東京', '教育庁の', '担当', '形', '各市', 'ヒアリング', '予定', '西東京', '場合公式競技', '施設', '西東京', '形', '参加', '既存', '施設民間', '施設', '活用', '公式競技', '公開競技', '練習', '形', '貢献', 'こんな', '検討']",
1042,()の参加のでございますけれどもこれについては意見や知恵を市民のにどんどん出してほしいそれについて出したからにはその責任を果たす必要があるというで実際に行動をしてほしいそれを「汗を出し手足を汚し」というでボランティアですとか実行委員のメンバーというで実際にそういう場面にはそういう形でぜひ御参加をいただきたいというでございますそれと「一定の負担をも」というについては一定のサービスを受けるであれば受益に対しても一定の負担をしてほしいこういうな意図でございます,"['参加の', '意見', '知恵', '市民の', '責任', '必要', '行動', '汗', '手足', 'ボランティア', '実行委員', 'メンバー', '場面', '形', '参加', '一定', '負担', '一定', 'サービス', '受益', '一定', '負担', '意図']",['ボランティア']
1043,教育委員からはです,['教育委員'],
1044,	:◯企画部長（）市長答弁に補足しましてかお答えいたします,"['', '補足']",
1045,東京の第財政再建プランの影響でございます先ほど市長が御答弁申し上げているでございますが東京は具体な方策というで御質問にもありましたにの柱を掲げているでございます市部への影響につきましてはこのでやはり影響があると思われる項目というでは長期継続補助少額の補助金高の補助というで特に国の補助基準における上乗せ部分それから東京の市への単独補助の部分この辺が対象になるかなというでございます現時点では先ほど市長も御答弁申し上げておりますにその算出につきましては極めて困難な状況にあるというでございます,"['東京', '財政再建プラン', '影響', '先', '東京', '具体', '方策', '柱', '市部', '影響', '影響', '項目', '長期継続補助少額', '補助金高', '補助', '国', '補助基準', '上乗せ部分それ', '東京', '市', '単独補助', '部分', '辺', '対象', '現時点', '先', '算出', '困難', '状況']",
1046,それからもう１つ東京の予算における施策の見直しというが市町村に提案がされたでございますこれも先ほど市長が御答弁申し上げておるですが市部では項目にその影響が出るというでございます影響総額につきましては約でございますこののが心身障害・児の通所訓練の事業の補助の変更というに提案がされているでございますまた大きなでは定期予防接種補助事業これにつきましての廃止が提案されたというでございます特に定期予防接種補助事業につきましては予防接種においていわゆる市町村がその実施に当たるというになっておりますのでこれが廃止になりますと当然市民のに負担をお願いするかあるいは公費負担というになりますと他の施策につきましての廃止そういったも検討せざるを得ないというで非常に厳しい状況になっているというでございます,"['東京', '予算', '施策', '見直し', '市町村', '提案', '先', '市部', '項目', '影響', '影響総額', '心身障害・児', '通所訓練', '事業', '補助', '変更', '提案', '定期予防接種補助事業これ', '廃止', '提案', '定期予防接種補助事業', '予防接種', '市町村', '実施', '廃止', '市民の', '負担', 'お願い', '公費負担', '他', '施策', '廃止', '検討', '非常', '状況']",
1047,それから東大農場の関係でございますが今後移転にかかわる関係でのその後の管理の関係のお尋ねかと思いますがそういった動きが出れば当然東大の経理の管財に市としては要望してまいりたいというに考えております,"['東大農場', '関係', '今後移転', '関係', 'その後', '管理', '関係', 'お尋ね', '動き', '東大', '経理', '管財', '市', '要望']","['東大農場', '東大']"
1048,	:◯（根）の第財政再建推進プランですが９月議会定の域をまだ脱していないだというなですがいわゆる予算編成に当たってもう市としてはこのプランが実施される力関係で実施を延期させるというもあり得るかと思うです今各区市町村でこの問題でいろいろと苦慮されているは重々わかるですが市としての方向というももう定めていかなければいけないだろう今担当部長のから最後に御答弁がございましたに市民に負担転嫁するかあるいは市の財政で他の施策を削減していくかというそうした２つの方向が図らずも出されたです確かにまだ具体な指示がないでどの施策がという取捨選択があろうかとも思うですが市民に対する影響というを最大限させていかない方向での努力とともにやはり東京がいわゆるこういう補助のカットとかそういった方向を自分の努力──私から言えばもっともっとむだな事業を東京はやっていますからそちらのを削ればこのプランを実施する必要はないというは主張しているでありますがそうしたに対して市長等々でも要望をされているは知っていますがやはりもっと強硬な姿勢で東京に対する意見を言っていただきたいをこれは要望しておきます,"['', '◯根', '財政再建推進プラン', '9月議会定', '域', '予算編成', '市', 'プラン', '実施', '力関係', '実施', '延期', '各区市町村', '問題', '苦慮', '重々', '市', '方向', '担当部長の', '最後', '市民', '負担転嫁', '市', '財政', '他', '施策', '削減', '方向', '確か', '具体', '指示', '施策', '取捨選択', '市民', '影響', '最大限', '方向', '努力', '東京', '補助', 'カット', '方向', '自分', '努力', 'むだ', '事業', '東京', 'そちらの', 'プラン', '実施', '必要', '主張', '要望', '強硬', '姿勢', '東京', '意見', '要望']",
1049,また東大農場についてのスパンが目安として出されてそれまでに東大と話がどう進捗するかというかどういう方向──今部長のではそうしたを見ていろいろ話し合いをしていくというお話ではありますがやはりそれは市民に対しての情報公開というを徹底していかないと１つはやはり管理といいますか東大農場が例えばには研究施設としてほぼ終了してあとは土地売却だけの方向にいくというながもしあるとすれば荒れ地となる可能もなきにしもあらずあれだけの貴重な農地としてさまざまな形で壌土といいますか土をつくってきたでもありますしそういったを含めるとやはり市の財政負担がその時点でどうのこうのではなくて具体な東京の考え方というをきちんと把握しておかないと後手後手になってしまうではないか先ほどのなんてあっと言う間だよという市民の声がさまざま聞こえていますしそうしたを踏まえた情報公開をしていくにも積極にそういう把握をしていただきたいそれとやはり広域避難場所としてあそこがあって塀の問題はも旧田無市議会で取り上げられてきたなですね塀を撤去してフェンスにかえたがいいという提案は私だけではなく自民党の方々からもいろいろ出されてきた経過もあるですが今の塀の修理という問題一つもこれからきちんと責任を持って東大が考えているかどうかというももし今の時点でそのがおわかりいただければ御答弁いただきたいと思いますそうしたもあわせてぜひ周辺住民だけでなく貴重な緑というも踏まえてあるいは市民要求もありますので東大農場の問題では積極な情報公開をお願いしておきます,"['東大農場', 'スパン', '目安', '東大', '話', '進捗', '方向', '部長', '話し合い', 'お話', '市民', '情報公開', '徹底', '管理', '東大農場', '研究施設', '終了', 'あと', '土地売却', '方向', '荒れ地', '可能', 'にし', '貴重', '農地', 'さまざま', '形', '壌土', '土', '市', '財政負担', '時点', '具体', '東京', '考え方', '把握', '後手後手', '先', '間', '市民', '声', 'さまざま', '情報公開', '積極', '把握', '広域避難場所', '塀', '問題', '田無市議会', '塀', '撤去', 'フェンス', '提案', '自民党', '方々', '経過', '今', '塀', '修理', '問題一つ', '責任', '東大', '今', '時点', '周辺住民', '貴重', '緑', '市民要求', '東大農場', '問題', '積極', '情報公開', 'お願い']","['東大農場', '東大', '東大農場', '東大', '東大農場']"
1050,教育計画について細かく質問いたしました今回質問させていただいたはいわゆる施策がどうのこうのというよりはこの教育計画が一応という──にはとどまらないだよという指摘はありますが具体な計画として出されてくる今教育がおっしゃったに田無の時代にはなかったですから私は初めてのなですがこうしたでやはりこの特色ある学校学校経営の改革校長が独自を発揮した学校それと予算の傾斜配分人事考課制度全部イコールなですよね目指している方向がやはりこので学校に競争原理を持ち込んでくるとどう見てもそうとしか読み取れない内容ではないでしょうか学校経営いつから学校経営という言葉がはやったか私も知らないですが校長が経営であって教頭は補佐だという考え方でいわゆる特色ある学校という名前でもって競争させてそして予算の傾斜配分というまさにあめでもって校長を独自を打ち出せというに走らせるこれが一体何をもたらすかというは私ども再三指摘してきたですねそういった面では非常に問題が多いあと公・私費負担この問題でもいわゆる私費負担をふやしていくという方向を出しているとそういった面ではその逆──逆というもおかしいですが学校義務教育これは無料であるという原則からどんどんそういった個人責任のへ転嫁していくまた中学校給食の問題は後で議員のからあると思いますがこのというプランのにその他の検討が何一つうたわれていない外注弁当方式しか言われていないですよねこれだけさまざまな議員からいろいろ指摘されていてもこの教育計画というに対しては外注弁当方式しか出していないというそこに本当に今の教育行政の姿勢があらわれているだなとその他いろいろ質問しなければいけないと思ったですが終わってしまいました,"['教育計画', '施策', '教育計画', '指摘', '具体', '計画', '教育', '田無', '時代', '特色', '学校学校経営', '改革校長', '独自', '発揮', '学校それ', '予算', '傾斜配分人事考課制度全部イコール', '方向', '学校', '競争原理', '内容', '学校経営', '学校経営', '言葉', '校長', '経営', '教頭', '補佐', '考え方', '特色', '学校', '名前', '競争', '予算', '傾斜配分', 'あめ', '校長', '独自', '指摘', '面', '非常', '問題', 'あと公', '私費負担', '問題', '私費負担', '方向', '面', '逆', '逆', '学校義務教育これ', '無料', '原則', '個人責任の', '転嫁', '中学校給食', '問題', 'プラン', '検討', '外注弁当方式', 'さまざま', '指摘', '教育計画', '外注弁当方式', '今', '教育行政', '姿勢']","['教育計画', '教育計画', '中学校給食', '教育計画', '教育行政']"
1051,	:◯議長（）をもちまして根議員の一般質問を終わります,[''],
1052,次に議員に質問を許します,[],
1053,〔登壇〕,[],
1054,	:◯（）議長の御指名をいただきましたので一般質問をさせていただきます,"['', '指名']",
1055,第の質問は市民参加について特に各種の委員や審議や懇談と事務執行との関係についてでありますその１つは市民参加の形をとられている各種の委員審議懇談を執行の「市民参加で進めていますよ」という免罪符にしてはならないというでありますこれらの委員などにおいて事務は大きな役割を果たします会議を準備します説明もします委員の側にはいつまでに結論を出さなければならないという制約もあります事務主導になりやすいですそこで伺いたいは第の会議のにまた中途から委嘱する委員がある場合はその委員が最初に出席した会議のに事務や会長から示される案に対する委員の態度表明は完全に自由である賛成反対保留意見を付しての賛成あるいは反対場合によっては辞職という方法もある個々の委員の信念にのみ基づいて態度表明をしていただく態度表明には執行に対してだけでなく何よりも市民に対して一定の責任が生じるこのを確認していただくをルールとして位置づけるお考えはありませんかお答えください,"['市民参加', '各種', '委員', '審議', '懇談', '事務執行', '関係', '市民参加', '形', '各種', '委員審議懇談', '執行', '市民参加', '免罪符', '委員', '事務', '役割', '会議', '準備', '説明', '委員', '側', '結論', '制約', '事務主導', '会議', '中途', '委嘱', '委員', '場合', '委員', '最初', '出席', '会議', '事務', '会長', '案', '委員', '態度表明', '完全', '自由', '賛成反対保留意見', '賛成', '反対場合', '辞職', '方法', '個々', '委員', '信念', '態度表明', '態度表明', '執行', '市民', '一定', '責任', '確認', 'ルール', '考え']",
1056,その２つは各種の委員条例などにおいて市民が設けられておりますが市長や教育などの一方な選任によるが少なからずあります一方な選任よりは公募あるいはもっと進んで選挙に移行させていくお考えはありませんかお答えください,"['各種', '委員条例', '市民', '教育', '選任', '選任', '公募', '選挙', '移行', '考え']",
1057,その３つは行財政改革推進委員が諮問も受けないのに答申を出し事務がこれに屈伏して答申として扱い市長がこれを心ならずも追認するという事態が発生しておりますが各種の委員などにおいてその委員の役割をよく理解してもらうが大切ではないでしょうかまた市長や事務には越権行為を許さない毅然とした対応が求められているではないでしょうかお答えください,"['行財政改革推進委員', '諮問', '答申', '事務', '屈伏', '答申', '追認', '事態', '発生', '各種', '委員', '委員', '役割', '理解', '大切', '事務', '越権行為', '毅然', '対応']",
1058,第の質問は福祉行政についてであります特に障害基本計画についてであります３月に配付されました障害基本計画中間のまとめを見せていただきましたがどうも判然としません障害施設についての記述は「障害施設のみならず公共施設を初めとする市内にある既存の社会資源の活用によりさまざまな社会活動に参加できる機会の拡大を図る必要があるではないか」──「あるではないか」というのにだけであります「新市建設計画の既存の施設の見直しを含め新たな障害福祉センターの建設や障害福祉を中心とした社会福祉法人の設立について余剰公共施設の有効活用を含めて検討します」──「こどもの発達支援センターを建設します」に比較しても具体がなく抽象で合併を経過して大きく後退しているという印象を受けますこどもの発達支援センター障害自立社会参加支援センター障害就労支援センター入所施設作業についての現状問題課題と方針についての記述がありません現状の問題課題と方針について伺いますお答えください,"['福祉行政', '障害基本計画', '3月', '配付', '障害基本計画中間', 'まとめ', '判然', '障害施設', '記述', '障害施設', '公共施設', '初め', '市内', '既存', '社会資源', '活用', 'さまざま', '社会活動', '参加', '機会', '拡大', '必要', '新市建設計画', '既存', '施設', '見直し', '新た', '障害福祉センター', '建設', '障害福祉', '中心', '社会福祉法人', '設立', '余剰公共施設', '有効活用', '検討', 'こども', '発達支援センター', '建設', '比較', '具体', '抽象', '合併', '経過', '後退', '印象', 'こども', '発達支援センター障害自立社会参加支援センター障害就労支援センター入所施設作業', '現状問題課題', '方針', '記述', '現状', '問題課題', '方針']","['新市建設計画', 'こども', 'こども']"
1059,次に支援制度についてだけ伺います前制度からホームヘルプサービス事業を受けている人は引き続き受け続けているとのでありますが新規にサービスを受けるは難しいという声が寄せられていますその実態をつかんでおられるかどうかまた実態をつかんでおられるなら原因と改善の方向についてお答えくださいつかんでおられないならぜひ調査すべきと考えますがいかがでしょうか,"['支援制度', '制度', 'ホームヘルプサービス事業', '人', '新規', 'サービス', '声', '実態', '実態', '原因', '改善', '方向', '調査', 'いかが']",['支援制度']
1060,第の質問は教育行政についてでありますその１つは中学校給食についてであります先ほど外注弁当の単価を引き下げて利用を上げたいという驚くべき御答弁がありました市立小中学校ＰＴＡ・保護の会連絡からと市立小学校それから中学校のＰＴＡや父母の会などからそれぞれ要望が教育委員に提出されていますこの要望からも中学校給食を求める保護の声は相当強いがわかります教育委員はその声を真摯に受けとめ真剣に取り組むお考えはありませんかお答えください,"['教育行政', '中学校給食', '先ほど外注弁当', '単価', '利用', '市立小中学校PTA', '保護', '会連絡', '市立小学校それ', '中学校', 'PTA', '父母', '会', 'それぞれ要望', '教育委員', '提出', '要望', '中学校給食', '保護', '声', '教育委員', '声', '真摯', '真剣', '考え']","['教育行政', '中学校給食', '中学校給食']"
1061,その２つは学級についてであります文部科学大臣は月の閣議の記者会見で都道府県が義務教育標準で定めた学級を下回る少人数学級を編制した場合増員した教員の給与を国庫負担の対象とする方針であると来年度から実施する方針であるを明らかにしたと報道されています先ほど申し上げました市立小中学校ＰＴＡ・保護の会連絡などからの要望でも学級を求める保護の声は相当に強いがわかりますこの問題でも教育委員はその声を真摯に受けとめ真剣に取り組むお考えはありませんかお答えください,"['学級', '文部科学大臣', '月', '閣議', '記者会見', '都道府県', '義務教育標準', '学級', '人数学級', '編制', '場合増員', '教員', '給与', '国庫負担', '対象', '方針', '来年度', '実施', '方針', '明らか', '報道', '先', '市立小中学校PTA', '保護', '会連絡', '要望', '学級', '保護', '声', '相当', '問題', '教育委員', '声', '真摯', '真剣', '考え']","['学級', '学級', '学級']"
1062,その３つは指導だよりについてであります平成月で第が平成月で第が発行されていますその第で教育があいさつ文を寄せていますそのでは学校教育を製品の販売とみなし社会の要請を市場とみなし児童生徒保護市民を消費とみなし学校選択の導入を市場原理の導入とみなしていますこの考え方のに進めてきた教育行政はどのな成果を上げてきたでしょうかお答えください,"['指導', '平成月', '平成月', '発行', '教育', 'あいさつ文', '学校教育', '製品', '販売', '社会', '要請', '市場', '児童生徒保護市民', '消費', '学校選択', '導入', '市場原理', '導入', '考え方の', '教育行政', '成果']","['学校教育', '消費', '教育行政']"
1063,で第の質問を終わります,[],
1064,〔市長保谷範登壇〕,[],
1065,	:◯市長（保谷範）議員の御質問に答弁をさせていただきます,[''],
1066,まず市民参加についての御質問がございました私は基本には市民参加条例に基づいて市民参加をしっかりと進めさせていただいていると認識をしているでございますこの市民参加条例は前文にもあります生活である市民の意向を市政運営に的確に反映できる仕組みをより一層充実させていくという趣旨のとして制定されたでございますこのの手続といたしまして附属機関では公募市民に構成として参加いただいているでございますこのを踏まえまして今後も審議の附属機関を設置する場合には市としても適切な対応を図ってまいりたいと思っているでございます審議に私の意見の押しつけというな考えは毛頭ございませんしまたやった事実もございませんあくまでもこの条例に基づいた市民参加に取り組んでいるでございます,"['市民参加', '基本', '市民参加条例', '市民参加', '認識', '市民参加条例', '前文', '生活', '市民', '意向', '市政運営', '的確', '反映', '仕組み', '充実', '趣旨', '制定', 'の手続', '附属機関', '公募市民', '構成', '参加', '今後', '審議', '附属機関', '設置', '場合', '市', '適切', '対応', '審議', '意見', '押しつけ', '考え', 'ざいませんしまたやった事実', '条例', '市民参加']","['市民参加条例', '市民参加条例']"
1067,次に福祉行政について答弁をさせていただきます障害基本計画につきましてはに行いましたアンケート調査をもとにからで現在策定を進めているでございますまたこの計画の期間はであり市の総合計画及び現在同時に策定の地域福祉計画との整合を図りながら計画の素案を検討でございますなお計画策定に当たりましては平成４月保健福祉審議に計画を策定するに当たっての基本な考え方を諮問させていただいて３月に答申をいただいたでございますまた国の新たな障害基本計画及び重点施策実施計画が月に発表されたでございます今後の施設整備の具体施策につきましても国や東京の施策と整合を図りながらまた市の総合計画との整合地域福祉計画との整合を図りながら計画策定ので検討してまいる考えでございます,"['福祉行政', '障害基本計画', 'アンケート調査', 'もと', '現在策定', '計画', '期間', '市', '総合計画', '現在', '策定', '地域福祉計画', '整合', '計画', '素案', '検討', '計画策定', '平成4月保健福祉審議', '計画', '策定', '基本', '考え方', '諮問', '3月', '答申', '国', '新た', '障害基本計画', '重点施策実施計画', '月', '発表', '今後', '施設整備', '具体施策', '国', '東京', '施策', '整合', '市', '総合計画', '整合地域福祉計画', '整合', '計画策定', '検討', '考え']",
1068,支援制度についての御質問もございました詳細につきましては担当部長より答弁をさせていただきたいと思っているでございますあとは教育委員から答弁をさせていただきます,"['支援制度', '詳細', '担当部長', 'あと', '教育委員']",['支援制度']
1069,	:◯教育（又）教育委員のからについて御答弁を申し上げます,"['', '◯教育', '教育委員の']",
1070,まず中学校の給食でございますけれども昨年からことしの９月から残りのというで中学校は外注弁当方式でスタートしたでございますが決して利用は高くはない現状でございますそれも全く問題がなく行われているというではなくて午前にも御答弁しましたにいわゆる単価の問題それから現金と引きかえというな仕組みこの辺をやはり改善すべきであろうというに考えているであります確かにＰＴＡと保護の会のからも要望が寄せられておりますけれどもこれもこの場でもそれから予算特別委員でもたびたび御答弁していますに現在の外注弁当方式の改善すべきは改善するこういうを検証しながらそのでやはり全の給食をこれからどうするかこの辺もあわせて考えていきたいというに思っているであります,"['中学校', '給食', '昨年', 'ことし', '9月', '残りの', '中学校', '外注弁当方式', 'スタート', '利用', '現状', '問題', '午前', '単価', '問題それ', '現金', '引き', '辺', '改善', '確か', 'PTA', '保護', '会の', '要望', '場', '予算特別委員', '現在', '外注弁当方式', '改善', '改善', '検証', '全', '給食', '辺']",
1071,それから学級のでございます文部科学大臣がそのに来年度からと明らかにしたというの御質問でございますけれども私としてはまだそのな通知を得ておりませんし何とも申し上げられませんこの辺についても従前からもお答えをしておりますに確かに規制緩和というで学級編制については市町村教育委員の決定によるというになっておりますけれどもただ実際教員を配置する東京との協議が必要というでこの辺が東京はそういう考えを持っていないですからなかなかこちらが思ったとしてもそのいかないというが実態でありますそういうで現在教育を通して学級の実現をというで毎年毎年東京へ要望を出しておりますけれども都はあくまでも現行の体制を維持したいというで現在は推移をしているでありますそういうではただ手をこまねいているというではございません私としてはの先生が見る人数を少なくするではなくて同じ人数の子どもを複数の先生が見るというなで現在対応しております例えばいわゆるＴＴと称するティームティーチングそれから特に学力の差が出やすい数学ですとか英語──小学校の場合は算数ですけれどもその辺については例えばをに分けていわゆる習熟の授業を行うとかそれからたまたま市内にある武蔵野大学の学生教育ボランティアこういう人に入ってもらって同じ人数の子どもを複数の目で見ていくこういうでその辺は十分対応できるかなというに思っているでございます,"['学級の', '文部科学大臣', '来年度', '明らか', '通知', '辺', '従前', '確か', '規制緩和', '学級編制', '市町村教育委員', '決定', '教員', '配置', '東京', '協議', '必要', '辺', '東京', '考え', '実態', '現在教育', '学級', '実現', '毎年毎年東京', '要望', '都', '現行', '体制', '維持', '現在', '推移', '手', '先生', '人数', '人数', '子ども', '複数', '先生', '現在対応', 'TT', 'ティームティーチングそれ', '学力', '差', '数学', '英語', '小学校', '場合', '算数', '辺', '習熟', '授業', '市内', '武蔵野大学', '学生教育ボランティア', '人', '人数', '子ども', '複数', '目', '辺', '十分対応']",['学級']
1072,それから指導だよりについてでございます特に競争原理の導入というでございますけれども先ほども前の質問に御答弁申しましたに現在の教育改革の一つのポイントは一律主義の排除というでございますから何でもみんな一緒にというではございませんそれは一定の差がついてくるというはまた当然のでございますというはやはりそれぞれの学校が保護や地域の人々から学校に寄せられる期待にどうこたえていけるかこの辺がこれからの学校のあり方であろうと思っておりますそういう意味ではやはりそれぞれの学校がいい意味での切磋琢磨をして特色を出していくがこれからも求められているでありますでは具体な成果がどうなかというでございますけれどもこれはか挙げられようかと思っておりますやはりそれぞれの学校が特色を出していくというで例えば先ほども御答弁申しましたに小学校については人と人とのかかわりのでの取り組み中学校については生徒自身自分のについてのかかわりこういうでそれぞれの学校が特色を持ちつつあるでございますそのほかにはそれも学校によってそれぞれ違ってまいりますけれどもやはり地域教育協力というで地域の人や保護のが総合な学習の時間を中心にいろいろな形で入ってくるそういうで特に総合な学習の時間では福祉ですとか環境の問題国際理解そのほかいろいろな形で地域の方に入っていただいておりますですからその辺は学校によってどういう取り組みをするかによってまたこれも当然差が出てくるそれと先ほども特色の一つというで申し上げましたけれども夏休みを利用していろんな形でのいわゆる教育サービスなを学校が始めてそれぞれの学校によって差が出ておりますけれどもそういうによって子どもが一定のサービスを受けられるというであります,"['指導', '競争原理', '導入', '先ほど', '前', '現在', '教育改革', '一つ', 'ポイント', '一律主義', '排除', 'みんな一緒', '一定', '差', 'それぞれ', '学校', '保護', '地域', '人々', '学校', '期待', '辺', '学校', 'あり方', '意味', 'それぞれ', '学校', '意味', '切磋琢磨', '特色', '具体', '成果', 'それぞれ', '学校', '特色', '先ほど', '小学校', '人', '人', 'かかわりの', '取り組み中学校', '生徒自身自分', 'それぞれ', '学校', '特色', 'ほか', '学校', 'それぞれ', '地域教育協力', '地域', '人', '保護の', '総合', '学習', '時間', '中心', 'いろいろ', '形', '総合', '学習', '時間', '福祉', '環境', '問題国際理解', 'ほかいろいろ', '形', '地域', '辺', '学校', '取り組み', '差', '先ほど', '特色', '一つ', '夏休み', '利用', '形', '教育サービス', '学校', 'それぞれ', '学校', '差', '子ども', '一定', 'サービス']",
1073,それからこれはことしの４月から新というで学校の選択この辺も実際に行っておりますそれと今度は開かれた学校というで学校運営連絡協議道徳の地区公開講座学校の地域への説明公開この辺も大分ふえてきておりますそれからやはり先ほども申しましたに昨年から完全学校になりまして土曜スクールなで地域の学校開放運営協議がただ施設の開放だけではなくて学習な文化・スポーツなそのなを始めておくればせながらですけれども本市の場合やっとここでスタートしているこういうでそれぞれの学校が違いを持ちながら特色を出しているこれがやはり一律主義の排除に基づいたであろうと私は考えているであります,"['ことし', '4月', '新', '学校', '選択', '辺', '今度', '学校', '学校運営連絡協議道徳', '地区公開講座学校', '地域', '説明公開', '辺', '先ほど', '昨年', '完全学校', '土曜スクール', '地域', '学校開放運営協議', '施設', '開放', '学習', '文化', 'スポーツ', '本市', '場合', 'スタート', 'それぞれ', '学校', '違い', '特色', '一律主義', '排除']",
1074,	:◯保健福祉部長（）私のからは今策定の障害基本計画について市長に補足して答弁いたしたいと思います中間報告のまとめのではなかなか施設整備の関係が個々具体な形で姿が見えないという御質問かと思います中間報告の性質どうしてもまだ抽象な表現等々にならざるを得ないというがあろうかと思います今後に市民説明それからパブリックコメントを実施するで３月にこの計画を策定するという考え方を持っていますそのである程度具体なも出てくるかと思います先ほど議員の質問のにございました例えば新市建設計画の関係もございます例の障害福祉総合センターの建設等々の検討だとかというが主に出てくるかなと思いますそういうで今検討委員ので出ている主な施設関係の意見といたしましては知的障害のデイサービスの場の拡充だとか中・軽度の障害対応の通所授産施設の必要また同じくグループホームの必要等々が議論されているという報告を受けておりますまたこの計画ができたにつきまして当然総合計画の実施計画事業との整合ので必要がある主要な事業については財源の裏づけを持った形で年度割の事業計画を立てていきたいという考え方を持っております,"['', '◯保健福祉部長私の', '策定', '障害基本計画', '補足', '中間報告', 'まとめ', '施設整備', '関係', '個々具体', '形', '姿', '中間報告', '性質', '抽象', '表現等々', '今後', '市民説明それ', 'パブリックコメント', '実施', '3月', '計画', '策定', '考え方', '程度具体', '先', '新市建設計画', '関係', '例', '障害福祉総合センター', '建設等々', '検討', '主', '検討委員', '主', '施設関係', '意見', '知的障害', 'デイサービス', '場', '拡充', '中', '軽度', '障害対応', '通所授産施設', '必要', 'グループホーム', '必要等々', '議論', '報告', '計画', '総合計画', '実施計画事業', '整合', '必要', '主要', '事業', '財源', '裏づけ', '形', '年度割', '事業計画', '考え方']","['パブリックコメント', '新市建設計画', '検討委員']"
1075,それからもうの支援の関係でございます新規の居宅介護の対応はというでございますけれども現在月平均の利用実績があるというでございまして制度前と変わりがないとむしろふえる傾向にあるというになっております,"['支援', '関係', '新規', '居宅介護', '対応', '現在月平均', '利用実績', '制度前', '傾向']",
1076,	:◯（）市民参加の関係で執行のと委員のとの関係ですけれども例えば子ども福祉審議の今年度の第の会議で保育保育の見直しが諮問されております中身がいい悪いという審議に立ち入るについては申し上げませんただどういうがあったかといいますと第の会議で児童青少年部長が「例えば国基準のというな考え方を持つとするとそれに対して現在は.であるという現実があります」というに述べておられます結果として「保育の保育は国基準のを目途とする改定が妥当である」という答申になっているですここに私は──こういうにならざるを得ないだろうと思います事務のはただそのに参加しておられるの方々がその信念に基づいて態度を表明していいですよというを最初に確認していないですこの審議の最初から全部見てみましたけれども多くの審議においてそういう傾向があるのでこれはぜひ改善していただきたい最初に自由な立場で提案とかそういうに対する態度表明をしてよいというを確認する必要があるというを申し上げていますのでもう一度御答弁をお願いします,"['', '◯市民参加', '関係', '執行の', '委員の', '関係', '子ども福祉審議', '今年度', '会議', '保育保育', '見直し', '諮問', '中身', '審議', '会議', '児童青少年部長', '国基準の', '考え方', '現在', '現実', '結果', '保育', '保育', '国基準の', '目途', '改定', '妥当', '答申', '事務', 'はた', '参加', '方々', '信念', '態度', '表明', '最初', '確認', '審議', '最初', '全部', '多く', '審議', '傾向', '改善', '最初', '自由', '立場', '提案', '態度表明', '確認', '必要', 'お願い']",
1077,"それから障害基本計画につきましては今の御答弁でわかりました来年の３月までに策定するというでそのには具体になるというなですが実は平成３月に旧保谷で障害基本計画がありましてそのでは例えば障害自立社会センターについては現況を,にするとかそれから障害福祉センターを当時の本町用地に移転新設するとか幾つも具体な数値や場所なんかを挙げて施策の展開がある程度明らかにされて中間報告というがあったですその後合併がありまして今日に至るまで障害基本計画が策定されないで来てしまったというになっているですねそういうでこの合併というので大きく置き去りにされてきた部分ではないかというに思うですけれどもこのについて市長の御見解を伺います","['障害基本計画', '今', '来年', '3月', '策定', '具体', '平成3月', '保谷', '障害基本計画', '障害自立社会センター', '現況', ',', '障害福祉センター', '当時', '本町用地', '移転新設', '幾つ', '具体', '数値', '場所', '施策', '展開', '明らか', '中間報告', 'その後合併', '今日', '障害基本計画', '策定', '合併', '置き去り', '部分', '見解']",
