,text,Onlynouns,selectednouns
342,そういった意味ではなかなか時間の制約もある方々が参加しやすいという意味でＩＴを活用するというで電子会議を利用していくというが一つの手段になるかなと思っているなですけれども電子会議に関しましては平成第定例での私の質問に対して企画部長よりの前半に調査研究などを終えましてできるだけ早い時期下半期には試行に実施したいとの御答弁をいただいております市長御自身も前定例でＩＴ活用による市民ニーズの反映についてもＩＴの利点である双方向を生かして市民ニーズを絶えず把握しながら市民要望に当たった適切な行政サービスを行っていきたいという積極な姿勢を示されているですねであればもう月になるですのでこのの下半期ももう間もなく終わろうとしておりますから上半期の調査研究というをどのに市長は分析されて今どのな指示を出されておられるかこれについてお聞かせいただきたいと思います,"['意味', '時間', '制約', '方々', '参加', '意味', 'T', '活用', '電子会議', '利用', '一つ', '手段', '電子会議', '平成', '定例', '企画部長', '前半', '調査研究', '時期下半期', '試行', '実施', '自身', '定例', 'T活用', '市民ニーズ', '反映', 'T', '利点', '双方向', '市民ニーズ', '把握', '市民要望', '適切', '行政サービス', '積極', '姿勢', '月', 'の下半期', '上半期', '調査研究', '分析', '今どの', '指示']",
343,まちに関しましては市長の考える西東京の魅力とか理想のまちというを率直にお聞かせいただきたかったですけれどもぜひ率直にその辺はお聞かせいただければと思います,"['まち', '西東京', '魅力', '理想', 'まち', '率直', '率直', '辺']",['理想']
344,防災に関しましてはわかりましたやはり日ごろからの訓練が非常に重要だと思いますのでこれに関しては事あるにまたいろいろと質問なりまたお話を聞かせていただいたりというでかかわっていきたいと思います終わらせていただきます,"['防災', '訓練', '非常', '重要', '事', 'お話']",
345,市有財産の有効活用につきましては物によっては売却するというで総務に検討を指示しているというですのでこれはか使われないでそのままになっている土地がありますのできのうもひばりヶ丘駅前の話が出ておりましたけれどもによっては大変価値が下がっていたりとかもしくは金利だけをずっと払い続けているという状況にある土地もあるですのでぜひできるはそうしたから処分していくなりもしくは何らか別の形で活用する方法があればそうしていただきたいと思いますこれも終わらせていただきます,"['市有財産', '有効活用', '物', '売却', '総務', '検討', '指示', '土地', 'きのう', 'ひばりヶ丘駅前', '話', '大変価値', '金利', '状況', '土地', '処分', '別', '形', '活用', '方法']",['処分']
346,庁舎体制についてなんですけれどもこれは確かに当分の間というでうたわれているというはそれを守らなければいけないという市長の立場も当然理解するではあるですしかしそれは合併して市長が行政運営をされてこられてそので市長は本来の姿は庁舎だとそれが理想な姿だというにお感じになられているでございます非常に大きな財源も必要として決断をするはやはりトップしかいないその説明というはやはり一方にはいけないというだとは思うですが今回はちょうどその決断を市民に信を問う機会があるという時期でございますのでそれはやはり市長が本当に理想で本来の姿はこうなだというお考えをおであれば政策の変更になるかもしれませんけれどもそれをやはり市民に問うが市長としての政治としての責任じゃないかなと私は思うですがこれに関して市長の考えをもう一度お聞かせいただきたいと思います,"['庁舎体制', '確か', '当分', '間', '立場', '理解', '合併', '行政運営', '本来', '姿', '庁舎', '理想', '姿', '感じ', '非常', '財源', '必要', '決断', 'トップ', '説明', '今回', '決断', '市民', '信', '機会', '時期', '理想', '本来', '姿', '考え', '政策', '変更', '市民', '政治', '責任', '考え']","['理想', '理想']"
347,東大農場の跡地利用に関しては検討しているは承知しているですがやはりぜひ残したいというを市長もおっしゃられているのでやはりぜひ残したいと思えばみずから行動されるかなと思いまして市長みずから直接働きかけを行ったはありますかというをお聞かせいただきたいですけれどもこれについてお答えよろしくお願いいたします,"['東大農場', '跡地利用', '検討', '承知', 'みずから行動', 'お願い']",['東大農場']
348,	:◯企画部長（）財政見通しというで市長にというですがこれは既に見通しにつきましてはの当初予算審議のにお示しをしておりますに向こうの実施計画ので特に財政フレームので明らかにしているでございますこのでも申し上げたにいわゆる身の丈に合う歳出構造の再構築が必要であるというでるる御説明もしたでございます,"['', '◯企画部長財政見通し', '見通し', '当初予算審議の', '示し', '向こう', '実施計画', '財政フレーム', '明らか', '身の丈', '歳出構造', '構築', '必要', '説明']",['実施計画']
349,具体には現在の歳出構造をどう圧縮するかというになるですがこれも議会で御議論するでマイナスシーリングが必要であるというで現在の経常経費のからの縮減が必要であるといわゆるからが必要であるというもお話をしております今後以降のフレームがどうかというにつきましては計画ですね当然物件についてはの縮減それから扶助については単独事業の見直しというで.の減補助につきましてはいわゆる助成報償の類ですねこれにつきましては以降の縮減が必要であるこういったもお示ししております,"['具体', '現在', '歳出構造', '圧縮', '議会', '議論', 'マイナスシーリング', '必要', '現在', '経常経費の', '縮減', '必要', '必要', 'お話', '今後以降', 'フレーム', '計画', '物件', '縮減それ', '扶助', '単独事業', '見直し', '減補助', '助成報償', '類', '以降', '縮減', '必要', '示し']",
350,こういった計画ベースを踏まえまして現在予算編成に入っているというで相当厳しい状況になっておりますと申しますはに市税が大幅に減少しておりますのでさらに追い打ちをかけるに三位一体改革によった影響が決算見込みベースではからベースになっておるとこういったもございますので当面ののこういった収支アンバランスをどう改善するかこれを新年度見越しておりますのでそういった意味では相当厳しい状況になっておりますしたがいまして現在の行政水準の見直しを図るで縮減に各部門において努めているというでございます,"['計画ベース', '現在予算編成', '状況', '市税', '大幅', '減少', '追い打ち', '三位一体改革', '影響', '決算見込みベース', 'ベース', '当面', '収支アンバランス', '改善', '年度', '意味', '状況', '現在', '行政水準', '見直し', '縮減', '部門']",['三位一体改革']
351,それから電子会議につきましては時間の関係もございますがこれは前回御答弁したに実行に向けて着々と進めているというでございます,"['電子会議', '時間', '関係', '前回', '実行']",['実行']
352,	:◯市長（保谷範）か答弁をさせていただきます,[''],
353,"まず職員について申しわけございません再度御質問をいただいてしまいました当面は削減に向かって努力してまいる考えでございます第行財政改革で御指示いただいたはしっかりと受けとめておりましてさきの御質問にもお答えさせていただきましたけれども,体制は目指す目標であるという認識を持っているでございますあとは取り巻く環境また組織また市民サービスを念頭において取り組んでまいりたいと考えているでございます","['職員', '申しわけ', '当面', '削減', '努力', '考え', '行財政改革', '指示', 'さき', ',体制', '目標', '認識', 'あと', '環境', '組織', '市民サービス', '念頭']",['行財政改革']
354,次に庁舎体制ですけれども問題はこの当分の間という期間の解釈になるでございます先ほども答弁しましたに庁舎の建設には相当大きな財源が必要なでございまして当初合併の協議をしていた当時と今の財政状況は大きく違ってきているでございましてしたがいまして当分の間という期間が非常に難しい時期になると思いますもちろん最終判断は私がさせていただいて議会の皆さんの御協議をいただく形になると思いますけれどもいましばらく今の財政状況のでは新庁舎体制の問題はなかなか打ち出せる状況にはないと思っております別の質問でございましたけれどもどこかを売却するによってそれを元金にして建てるとかいろいろな方法はあると思いますけれどもこれからの課題とさせていただきたいと思います,"['庁舎体制', '問題', '当分', '間', '期間', '解釈', '先ほど', '庁舎', '建設', '財源', '必要', '当初合併', '協議', '当時', '今', '財政状況', '当分', '間', '期間', '非常', '時期', '最終判断', '議会', '皆さん', '協議', '形', 'いま', '今', '財政状況', '庁舎体制', '問題', '状況', '別', '売却', '元金', 'いろいろ', '方法', '課題']",
355,次に東大農場でございますけれども私自身現実に具体に行動はとっておりません時期が来ましたらそれぞれの関係機関に行動を起こして西東京の市民の皆さんの考えまた実情をお話しして御協力を賜るという考えでいるでございます,"['東大農場', '私自身現実', '具体', '行動', '時期', 'それぞれ', '関係機関', '行動', '西東京', '市民', '皆さん', '考え', '実情', 'お話し', '協力', '考え']",['東大農場']
356,	:◯議長（）をもちまして議員の一般質問を終わります,[''],
357,次に通告議員に質問を許します,[],
358,〔登壇〕,[],
359,	:◯（）議長の御指名をいただきましたので通告に従い一般質問をさせていただきます,"['', '指名', '通告']",
360,まず合併効果についてであります平成に究極の行財政改革と位置づけ田無保谷が合併新市西東京が誕生し間もなくを迎えます市長は「新たなまちを進めるで市民の皆様に少しでも早く合併の効果を実感していただける新市建設計画を初め合併に伴う各種施策を着実に実施し活気と魅力に満ちた西東京を築いてまいる思いで最大限の努力をしてきた」と答えていらっしゃいました,"['合併効果', '平成', '究極', '行財政改革', '位置づけ田無保谷', '合併新市西東京', '誕生', '新た', 'まち', '市民', '合併', '効果', '実感', '新市建設計画', '初め合併', '各種施策', '着実', '実施', '活気', '魅力', '西東京', '思い', '最大限', '努力']","['合併効果', '行財政改革', '誕生', '新市建設計画']"
361,しかしでは合併効果についてはわかりづらく実感できないとの指摘を受けこの月の市にての市の取り組み状況について紹介する紙面として着実に進む経費の削減新市建設計画事業の主な実施状況またソフトでの見えにくい市民サービスの変化などが掲載され今までのＰＲ不足というは指摘はするもののああいう紙面を見たかったという声が上がっていて大変好評だというは私も大変評価をしたいでございましてそのな感想を持っているというをお伝えしておきます,"['合併効果', '実感', '指摘', '月', '市', '市', '取り組み状況', '紹介', '紙面', '着実', '経費', '削減新市建設計画事業', '主', '実施状況', 'ソフト', '市民サービス', '変化', '掲載', '今', 'PR不足', '指摘', '紙面', '声', '大変好評', '大変評価', '感想', 'お伝え']",['合併効果']
362,"そこで提案の質問でございますが合併先進でもあります兵庫の篠山では合併に行政組織住民の負担やサービスの提供内容を初めとした篠山の合併における効果影響に関する調査研究を取りまとめられそのでも市民,無作為にアンケート調査を行ったという事例がございます","['提案', '合併先進', '兵庫', '篠山', '合併', '行政組織住民', '負担', 'サービス', '提供内容', '初め', '篠山', '合併', '効果影響', '調査研究', '市民,無作為', 'アンケート調査', '事例']",
363,本市におきましても合併という節目にアンケート調査の実施など何らかの形で合併効果というを市民の皆様が実感しているかどうかも含め検証する必要があると考えますが御答弁をお願いいたします,"['市', '合併', '節目', 'アンケート調査', '実施', '形', '合併効果', '市民', '実感', '検証', '必要', 'お願い']",['合併効果']
364,次に指定管理制度についてであります指定管理制度については６月の定例のにも取り組みについてお尋ねいたしましたまたその後取り組み方針も出され各所管の施設に対する取りまとめなど研究・検討されているだと理解をしております,"['指定管理制度', '指定管理制度', '6月', '定例の', '取り組み', 'お尋ね', 'その後取り組み方針', '所管', '施設', '取りまとめ', '研究', '検討', '理解']","['指定管理制度', '指定管理制度']"
365,さて今回は文化スポーツ振興財団に絞り質問をいたします指定管理制度への移行については財団の存続も含め行政としてどのに認識をされ文化行政やスポーツ行政について検討されているか伺います以前の質問の答弁では財団の設立の趣旨を踏まえ検討をしていきたいとありましたがその後どのに検討され方向を見出していらっしゃるか伺いたいと思います,"['今回', '文化スポーツ振興財団', '指定管理制度', '移行', '財団', '存続', '行政', '認識', '文化行政', 'スポーツ行政', '検討', '以前', '財団', '設立', '趣旨', '検討', 'その後どの', '検討', '方向']","['指定管理制度', '財団', '財団']"
366,次に（仮称）合併記念公園についてでございますこの（仮称）合併記念公園は新市建設計画の重点施策の一つであり「自然・生き物のふれあいの場」との考えをもとに市民ニーズを反映した市民参加により継続に守り育てていく公園さらに防災機能を付加した公園を目指す整備を進めるとし平成からので工事平成３月に完了５月に開園を予定されております,"['仮称合併記念公園', '仮称合併記念公園', '新市建設計画', '重点施策', '一つ', '自然', '生き物', '場', '考え', 'もと', '市民ニーズ', '反映', '市民参加', '継続', '公園', '防災機能', '付加', '公園', '整備', '平成', '工事平成3月', '完了5月', '開園', '予定']",['新市建設計画']
367,そこで質問ですがまず開園までの具体なスケジュールをお聞かせくださいボランティア組織を発足されたと聞きましたけれども役割と行政との関係についてお聞かせください管理について伺います今後指定管理制度導入を検討しているかどうかも伺います開園までに課題として残っております駐車の有料の問題あるいは施設管理のカメラの設置においての個人情報保護の問題などどのに検討されているか伺います,"['開園', '具体', 'スケジュール', 'ボランティア組織', '発足', '役割', '行政', '関係', '管理', '今後指定管理制度導入', '検討', '開園', '課題', '駐車', '有料', '問題', '施設管理', 'カメラ', '設置', '個人情報保護', '問題', '検討']",
368,次に健康と予防対策についてです今年度の基本健康診査各種がん検診などの受診はどうだったか確定しているで結構ですのでお答えをお願いをいたしますまた余り細かくなると時間がありませんので雑駁で結構ですので昨年と比較して予定よりふえたか減ったか教えてください,"['健康', '予防対策', '今年度', '基本健康診査各種がん検診', '受診', '確定', '結構', 'お願い', '余り', '時間', '雑駁', '結構', '昨年', '比較', '予定']",
369,また平成に老人保健にあります大がん検診について国の補助がカットされ交付税措置いわゆる一般財源に伴い各自治体の判断にゆだねられてきましたこの間本市は無料で行ってきている現状ですが平成から検診事業についてのあり方を検討されたり受益負担の考え方により一部負担を求めていくといった流れが方々に出てきているに聞いております本市については今後のこの検診事業のあり方についてどのに検討されているか伺いたいと思います,"['平成', '老人保健', 'がん検診', '国', '補助', 'カット', '交付税措置', '一般財源', '自治体', '判断', '間本市', '無料', '現状', '平成', '検診事業', 'あり方', '検討', '受益負担', '考え方', '一部負担', '流れ', '方々', '市', '今後', '検診事業', 'あり方', '検討']",
370,次にＢＣＧ予防接種について伺います結核予防の一部改正により現在に達するまでの期間に接種する定められていたが平成４月から生後に達する期間と改められます本市においても公費での集団接種というで行っておりますが通知をもらってから何らかの形で接種できずにいたお子さんで来年４月以降になって公費で受けられないという事態が起こり得る可能は大いにありますそのについて大変心配をしておりますこの間月の市には法改正のお知らせはありましたけれどもその他どのな対応をされるか御答弁をお願いいたします,"['BCG予防接種', '結核予防', '一部改正', '現在', '期間', '接種', '平成4月', '生後', '期間', '市', '公費', '集団接種', '通知', '形', '接種', 'お子さん', '来年4月以降', '公費', '事態', '可能', '大変心配', 'この間月', '市', '法改正', 'お知らせ', 'その他どの', '対応', 'お願い']",
371,最後に都市計画マスタープランと都市景観・形成について伺います都市計画マスタープランを策定され分野まち基本方針として緑水辺都市景観の方針を示されましたまた景観との関係でいうと市としてどのな形で地域固有の景観形成を誘導していくか伺っていきたいと思います,"['最後', '都市計画マスタープラン', '都市景観', '形成', '都市計画マスタープラン', '策定', '分野まち基本方針', '緑水辺都市景観', '方針', '景観', '関係', '市', '形', '地域固有', '景観形成', '誘導']","['都市計画マスタープラン', '都市計画マスタープラン', '景観']"
372,人にやさしいまち条例に宅地開発指導要綱が盛り込まれていかれるですが今まで課題だったが少しでも解消されるか中身が少々心配もしておりますしまた大変期待もしておりますさてこのまち条例のには乱開発を防止する規制など盛り込まれる考えを持っているかどうかもあわせて伺いますまた地域紛争を未然に防ぐ防止として行政が仲介できる制度などを盛り込む考え方があるかどうかも伺いたいと思います,"['人', 'まち条例', '宅地開発指導要綱', '今', '課題', '解消', '中身', '心配', '大変期待', 'まち条例の', '乱開発', '防止', '規制', '考え', '地域紛争', '未然', '防止', '行政', '仲介', '制度', '考え方']",['まち条例']
373,での質問を終わります,[],
374,〔市長保谷範登壇〕,[],
375,	:◯市長（保谷範）議員の御質問に答弁をさせていただきます,[''],
376,合併効果についてというで御質問をいただきました御質問にもありましたに月の市で市民の皆さんにあのな形で報告をさせていただいたと少しは理解をしていただいたではないかなと思っているでございまして合併を総括する内容のとして合併に伴う財政効果と主な新市建設計画の実施状況などについて市民の皆さんに合併による効果を実感できるな紙面を目指して紹介したでございます,"['合併効果', '月', '市', '市民', '皆さん', '報告', '理解', '合併', '総括', '内容', '合併', '財政効果', '主', '市建設計画', '実施状況', '市民', '皆さん', '合併', '効果', '実感', '紙面', '紹介']",['合併効果']
377,議員の皆さんはもう読まれておられると思いますけれども経費削減につきましては行財政改革を進めるで職員人件を中心として合併で約の削減の効果があらわれているでございますこの経費の削減により生み出された財源を国及び東京からの財源資源を活用し新市建設計画事業の推進などの市民サービスの向上に努めてまいったでございます新市建設計画のの総事業といたしましてはとなっておりますまたこれらの事業の実施に当たりましては合併特例を活用したでございます,"['皆さん', '経費削減', '行財政改革', '職員人件', '中心', '合併', '削減', '効果', '経費', '削減', '財源', '国', '東京', '財源資源', '活用', '新市建設計画事業', '推進', '市民サービス', '向上', '市建設計画', '事業', '事業', '実施', '合併特例', '活用']","['行財政改革', '合併特例']"
378,なおお尋ねのアンケート調査につきましては議員がおっしゃるに合併先進市であります兵庫の篠山におきまして県により合併を機に合併の効果影響についての市民対象のアンケート調査を実施したと聞いております本市におきましてもこのな市民の声を聞く機会が必要であろうという認識を持っているでございまして今後検討してまいりたいと思っているでございます,"['お尋ね', 'アンケート調査', '合併先進市', '兵庫', '篠山', '県', '合併', '機', '合併', '効果影響', '市民対象', 'アンケート調査', '実施', '市', '市民', '声', '機会', '必要', '認識', '今後検討']",
379,次に指定管理制度について若干述べさせていただきます,"['指定管理制度', '若干']",['指定管理制度']
380,こもれびホールの指定管理制度の移行に伴う検討状況というでございますけれども指定管理に委任する管理運営の業務範囲の検討は大きな課題であると思っているでございまして使用許可を中心とする施設管理部門と文化振興事業部門とを分離する方式と事業展開を含めたより包括な業務範囲を同法人に委任する方法についての検討を進めているでございます包括委任方法のは現実で円滑かつ効率な運営が期待できるではないかという認識が現段階での検討状況になりますがさらに問題を整理調整し平成４月の制度移行に向けて具体な準備を進めているでございます詳細については部長より補足答弁をさせていただきます,"['びホール', '指定管理制度', '移行', '検討状況', '指定管理', '委任', '管理運営', '業務範囲', '検討', '課題', '使用許可', '中心', '施設管理部門', '文化振興事業部門', '分離', '方式', '事業展開', '包括', '業務範囲', '法人', '委任', '方法', '検討', '包括委任方法の', '現実', '円滑', '効率', '運営', '期待', '認識', '段階', '検討状況', '問題', '整理調整', '平成4月', '制度移行', '具体', '準備', '詳細', '部長']","['指定管理制度', '事業展開', '法人']"
381,次に（仮称）合併記念公園要するにいこいの公園の整備状況でございますが御存じのこの公園は市民参加による市民懇談で検討してまいりました施設整備につきましては平成からので工事が進められ来年の３月に完工いたしますそして開園は平成の５月を予定しているでございます幾つか御質問をいただきましたそのにつきましては部長より答弁をさせていただきたいと思います,"['仮称合併記念公園', 'いこい', '公園', '整備状況', '御存じ', '公園', '市民参加', '市民懇談', '検討', '施設整備', '平成', '工事', '来年', '3月', '完工', '開園', '平成', '5月', '予定', '幾つ', '部長']",
382,次に健康と予防対策でございますけれども御質問にもありましたに市民の健康を守るは市長の最大の責務でございますいろいろな面でいろいろな御要望が寄せられているでございますけれどもそれに的確に対応するは当然でございまして後ほど部長から詳細については答弁させていただきますけれどもその考えのにこの予防対策についてはこれからも取り組んでまいりたいと思っているでございます,"['健康', '予防対策', '市民', '健康', '最大', '責務', 'いろいろ', '面', 'いろいろ', '要望', '的確', '対応', '部長', '詳細', '予防対策']",['責務']
383,次に都市計画マスタープランと都市景観形成についてでございますけれども本市では７月に都市計画マスタープランを公表させていただいてそのの分野まち基本方針のとして「みどり水辺都市景観の方針」を示してございますまた都市における良好な景観形成を図る本年６月に景観整備の基本となるいわゆる景観が制定されましたこの法では基本理念及び市民事業行政の責務を明確にするとともに景観計画の策定景観区域における規制景観整備機構による支援などが盛り込まれているでございます景観整備につきましてはこの景観の基本理念にもあるに市民事業及び地方公共団体が働で進める必要があると思っているでございます本市における都市景観の形成という課題につきましては述べたを踏まえまして施策のあり方を調査研究してまいりたいと考えているでございます詳細につきましては担当部長より答弁をさせていただきます,"['都市計画マスタープラン', '都市景観形成', '本市', '7月', '都市計画マスタープラン', '公表', 'の分野まち基本方針', 'みどり水辺都市景観', '方針', '都市', '良好', '景観形成', '本年6月', '景観整備', '基本', '景観', '制定', '法', '基本理念', '市民事業行政', '責務', '明確', '景観計画', '策定景観区域', '規制景観整備機構', '支援', '景観整備', '景観', '基本理念', '市民事業', '地方公共団体', '働', '必要', '市', '都市景観', '形成', '課題', '施策', 'あり方', '調査研究', '詳細', '担当部長']","['都市計画マスタープラン', '都市計画マスタープラン', '景観', '基本理念', '責務', '景観', '基本理念']"
384,	:◯保健福祉部長（）私のからは健康と予防対策につきまして市長の答弁に補足して御説明申し上げます,"['', '◯保健福祉部長私の', '健康', '予防対策', '補足', '説明']",
385,"はいわゆる基本検診の受診でございますけれどもまだ受診の時期が終わっておりませんがこの時期までに確定しております状況で基本健康診査が約,がん検診にあっては前年またはそれの申し込みがあるというに聞いておりますちなみに平成の本市の各種検診受診でございますが基本健康診査で.胃がん検診では.子宮がん検診では.乳がん検診では.大腸がん検診では.となっております大腸がん検診につきましては東京平均の.を上回っておりますがそのほかにつきましてはおおむね東京全体の平均受診の水準にあるというで徐々に受診が上がっているというな私は認識を持っておるでございます","['基本検診', '受診', '受診', '時期', '時期', '確定', '状況', '基本健康診査', ',がん検診', '前年', '申し込み', '平成', '市', '各種検診受診', '基本健康診査', '胃がん検診', '子宮がん検診', '乳がん検診', '大腸がん検診', '大腸がん検診', '東京平均の', 'ほか', '東京全体', '平均受診', '水準', '受診', '認識']",
386,続きまして受益負担のでございますが先ほども企画部長のからかなり厳しい予算編成財政状況にあるという答弁がありましたが私も今まだ各種の予算編成の作業に着手して現在進行のでございますがマンモグラフィにつきましてはに有料を検討しているがというに聞いておりますそのほかの健康診査では基本健康診査の有料に向けて検討している市が乳がん検診を除くがん検診ではないしが検討しているというに聞いておりますいずれにいたしましても今後の市の財政状況等々を踏まえまして検討してまいる時期には来ていると考えております,"['受益負担の', '先ほど', '企画部長の', '予算編成財政状況', '今', '各種', '予算編成', '作業', '着手', '現在進行の', 'マンモグラフィ', '有料', '検討', 'ほか', '健康診査', '基本健康診査', '有料', '検討', '市', '乳がん検診', 'がん検診', '検討', '今後', '市', '財政状況等々', '検討', '時期']",
387,続きましてＢＣＧ接種につきましてでございますけれども御質問にありました月の市で法令改正によりＢＣＧの接種年齢がに引き下げられたをお知らせしておりますがそのほかに未接種を調査いたしまして該当全員に来年の２月または３月に接種される勧奨はがきを送付しているでございます,"['BCG接種', '月', '市', '法令改正', 'BCG', '接種年齢', 'お知らせ', 'ほか', '接種', '調査', '該当全員', '来年', '2月', '3月', '接種', '勧奨はがき', '送付']",
388,また市内の保育園にポスターを掲示しさらに健診健診においても勧奨のチラシなどによりまして周知に努めていきたいというに考えております,"['市内', '保育園', 'ポスター', '掲示', '健', '健', '勧奨', 'チラシ', '周知']",['保育園']
389,	:◯都市整備部長（）それでは私のからお答え申し上げます,"['', '◯都市整備部長', '私の']",
390,まず合併記念公園についてでございますが開園までの具体なスケジュールでございますけれども現在の進捗状況はおおむね工程進んでおります月から植栽等の工事に入る予定でございますまた工事が完了いたしますと各種の検査が予定されておりますので開園につきましては来年の５月というで予定をしているでございます,"['合併記念公園', '開園', '具体', 'スケジュール', '現在', '進捗状況', '工程', '月', '植栽等', '工事', '予定', '工事', '完了', '各種', '検査', '予定', '開園', '来年', '5月', '予定']",['合併記念公園']
391,続きまして公園の管理に関する問題でございますが御承知のこの公園は市民の皆さんとの働による維持管理を目指しておりますそこで市民ボランティアの活用を予定しておりますその指定管理制度との関係につきましては開園のボランティアの活動状況を勘案しながらどのな制度設計がよいか指定管理制度の導入も視野に入れながら検討を重ねてまいりたいと考えております,"['公園', '管理', '問題', '承知', '公園', '市民', '皆さん', '働', '維持管理', '市民ボランティア', '活用', '予定', '指定管理制度', '関係', '開園', 'ボランティア', '活動状況', '勘案', '制度設計', '指定管理制度', '導入', '視野', '検討']","['指定管理制度', 'ボランティア', '指定管理制度']"
392,この維持管理に協力していただくボランティアの状況でございますが月に「西東京いこいの公園を育てる会」という組織が発足いたしました現在を超える会員のが登録されておりまして公園の管理や公園の広場の利用に関するルールなどの意見交換をしておりますさらに公園に設置いたします駐車の関係でございますがこの駐車は受益の負担をお願いするを基本に検討しております今後使用審議にお諮りをしてまいりたいというに考えているでございます,"['維持管理', '協力', 'ボランティア', '状況', '月', '西東京いこい', '公園', '会', '組織', '発足', '現在', '会員の', '登録', '公園', '管理', '公園', '広場', '利用', 'ルール', '意見交換', '公園', '設置', '駐車', '関係', '駐車', '受益', '負担', 'お願い', '基本', '検討', '今後使用審議']",['ボランティア']
393,さらに公園に設置いたします施設管理のカメラの件でございますがこのカメラにつきましては公園のの事故防止それから公園施設へのいたずら防止の対策を目的として設置をいたしますこの設置に際しましては個人情報の保護に配慮いたしまして個人情報保護審議から答申をいただくになっておりますのでその答申を踏まえて個人情報保護に努めてまいりたいと考えております,"['公園', '設置', '施設管理', 'カメラ', '件', 'カメラ', '公園', '事故防止それ', '公園施設', 'いたずら防止', '対策', '目的', '設置', '設置', '個人情報', '保護', '配慮', '個人情報保護審議', '答申', '答申', '個人情報保護']",
394,続きましての都市計画マスタープランと都市景観の関係でございます,"['都市計画マスタープラン', '都市景観', '関係']",['都市計画マスタープラン']
395,先ほど市長のからも御答弁いたしましたに当市の都市計画マスタープランにおきまして分野まちの基本方針の一つとして魅力ある景観形成を位置づけまして市の考えを示しているでございます,"['先', '市', '都市計画マスタープラン', '分野まち', '基本方針', '一つ', '魅力', '景観形成', '市', '考え']",['都市計画マスタープラン']
396,そこにおきましては公共建設の周辺景観との調和それから道路公園などの整備に当たっての景観の重視それから電線の地中々まちの方向を示しておるでございます,"['公共建設', '周辺景観', '調和それ', '道路公園', '整備', '景観', '重視それ', '電線', '地中', 'まち', '方向']",['景観']
397,この景観が示す方向はただいま申し上げました市の考えとも合致しておりますので法の制定によりまして環境整備が整いつつあると申し上げるができるかと思いますしかしながら例えば景観の景観計画を策定する主体となります景観行政団体でございますがこれは基本に都道府県指定都市を予定しておりますしまた建築確認事務との関係や地区計画の既存の都市計画制度との調整など実務におきましては工夫すべき課題が多くございますその今後の趣旨を踏まえながらどういう施策が可能なか調査研究をしてみたいというに考えておるでございます,"['景観', '方向', '市', '考え', '合致', '法', '制定', '環境整備', '景観', '景観計画', '策定', '主体', '景観行政団体', '基本', '都道府県指定都市', '予定', '建築確認事務', '関係', '地区計画', '既存', '都市計画制度', '調整', '実務', '工夫', '課題', '今後', '趣旨', '施策', '可能', '調査研究']","['景観', '景観']"
398,また（仮称）にやさしいまち条例でございますが宅地開発指導要綱を取り込む形で現在作業でございますがお尋ねの規制や仲介制度を盛り込むかどうかというにつきましては現在庁でこの条例に当たりましての各種課題問題を整理しているでございますのでそので対応が可能であるかどうか考えてみたいというに思っておるでございます,"['仮称', 'まち条例', '宅地開発指導要綱', '形', '現在作業', 'お尋ね', '規制', '仲介制度', '在庁', '条例', '各種課題問題', '整理', '対応', '可能']",['まち条例']
399,	:◯市民生活部長（）私のからは指定管理制度につきまして市長に補足して御答弁を申し上げます,"['', '◯市民生活部長私の', '指定管理制度', '補足']",['指定管理制度']
400,まず第はこの問題につきましては指定管理制度導入という視点からスポーツ部門文化部門それぞれについて現在検討を進めているでございます,"['問題', '指定管理制度導入', '視点', 'スポーツ部門文化部門それぞれ', '現在検討']",
401,文化部門のこもれびホールにつきましては先ほど市長が御答弁申し上げましたに管理部門と事業部門の分離方式とより包括な業務範囲を委任するというな方式を検討している状況でございますけれどもどうもこういうホールを持っている施設につきましてはそのホールが持っている特色というでしょうかその機能を有効に活用しながらその施設が文化を発信していくというなイメージをつくり上げていくが非常に大事というなで私が調べている状況のでは分離というな形で委託とか委任をしているはなくて一括でしているが多いな状況でございまして現在の検討状況といたしましては先ほど市長が御答弁申し上げましたに包括方式のが現実でありかつ施設が有効に使われるかなというなが現在の認識でございます,"['文化部門', 'びホール', '先', '管理部門', '事業部門', '分離方式', '包括', '業務範囲', '委任', '方式', '検討', '状況', 'ホール', '施設', 'ホール', '特色', '機能', '有効', '活用', '施設', '文化', '発信', 'イメージ', '非常', '大事', '状況', '分離', '形', '委託', '委任', '一括', '状況', '現在', '検討状況', '先', '包括方式の', '現実', '施設', '有効', '現在', '認識']",
402,そのほかにあわせて検討を現在しておりますが現在財団にお願いをしているですけれども財団につきましては市民の意見を聞きながら事業を展開していくな仕組みが財団の局長を中心にあるですけれどもこれは指定管理制度にした場合にはどうしていくか指定管理制度のでこういうな仕組みをどういうにしていくかあるいはそれを仕様のにどういうに規定していくかというな問題でございますとか使用料金の問題を今後どうしていくかあるいはコストパフォーマンスの問題を今後どうしていくかそんなをあわせて検討しているでございます,"['ほか', '検討', '現在', '現在財団', 'お願い', '財団', '市民', '意見', '事業', '展開', '仕組み', '財団', '局長', '中心', '指定管理制度', '場合', '指定管理制度', '仕組み', '仕様の', '規定', '問題', '使用料金', '問題', '今後', 'コストパフォーマンス', '問題', '今後', 'そんな', '検討']","['財団', '財団', '指定管理制度', '指定管理制度']"
403,	:◯（）順を追って再質問をさせていただきます,"['', '◯順']",
