,text,Onlynouns,selectednouns
1465,防犯カメラ設置お答えし防犯カメラは犯罪抑止や犯罪が発生したには録画た映像犯人検挙につながるがなど防犯対策さまざまな効果がと考え市内にはひばりヶ丘北口街頭に田無北口街頭に防犯カメラが設置が設置費用につきましては商店に御負担しては中小企業庁補助受け現在が単独で行って補助事業はませんが東京では地域における見守り活動支援事業として補助制度が市としましては地域安全対策が推進・強化る仕組み他市事例参考にしながら東京補助活用も研究してまいりたいと考え,"['防犯カメラ', '犯罪抑止', '犯罪', '発生', '録画', '映像犯人検挙', '防犯対策さまざま', '効果', '市内', 'ひばりヶ丘北口街頭', '田無北口街頭', '防犯カメラ', '設置', '設置費用', '商店', '負担', '中小企業庁補助', '現在', '単独', '補助事業', '東京', '地域', '活動支援事業', '補助制度', '市', '地域安全対策', '推進', '強化', '仕組み', '市事例参考', '東京補助活用', '研究']",
1466,道路交通改正に伴う自転車安全走行周知お答えし道路交通改正により平成６月信号無視など項目交通危険生じさせる違反繰り返す自転車へ取り締まりが強化西東京におきましてはこ自転車利用へ交通安全意識向上目指し道路交通改正内容市やホームページに掲載とともに市内中学校高等学校へ啓発チラシ配布など取り組み行ってまいり９月には市改めて法改正内容や秋交通安全運動市民皆様に周知記事掲載予定で今後といたしましてはイベント開催に自転車安全走行促す啓発配布や交通安全キャンペーンなど取り組み行うとともに田無警察や西東京交通安全協会と連携強化し自転車利用へ周知図ってまいりたいと考え,"['道路交通改正', '道路交通改正', '平成6月信号無視', '項目交通危険', '違反', '自転車', '取り締まり', '強化西東京', 'こ自転車利用', '交通安全意識向上', '道路交通改正内容市', 'ホームページ', '掲載', '市内中学校高等学校', '啓発チラシ配布', '取り組み', '9月', '市', '法改正内容', '周知記事掲載予定', '今後', 'イベント開催', '自転車安全走行', '啓発配布', '交通安全キャンペーン', '田無警察', '西東京交通安全協会', '連携強化', '自転車利用', '周知']",['田無警察']
1467,地球温暖対策お答えし市では平成３月に西東京地球温暖対策地域推進計画策定し市域排出る温室効果ガス削減さまざまな施策実施してところで特に本市においては一般家庭排出伸びと割合がともに大きい家庭や地域で対策広げていくが重要でと考え市民皆様おおができるといたしましてはライフスタイル見直しが挙げられ日常食事や買い物移動手段など省エネに配慮した行動心がけるで自然と温暖対策に取り組むとなり例えば環境家計作成やエコクッキング実践エコドライブや公共交通機関優先に利用も効果がそ他省エネ家電製品購入太陽光発電システムや節水栓導入廃棄減量も効果が認められ緑地は温室効果ガス二酸化炭素吸収し酸素排出大事な役割持っ緑地や農地保全と温暖対策は密接な関係がと認識し特に農地保全につきましては市内農地生産た野菜や果物など積極に購入産地消促進でフードマイレージ削減効果がとともに緑地保全にも寄与でき大変意義がと考え,"['市', '平成3月', '西東京地球温暖対策地域推進計画策定', '市域排', '温室効果ガス削減さまざま', '施策実施', '市', '一般家庭排出伸び', '割合', '家庭', '地域', '対策', '重要', 'ライフスタイル見直し', '日常食事', '買い物移動手段', '省エネ', '配慮', '行動', '自然', '温暖対策', '環境家計作成', 'エコクッキング実践エコドライブ', '公共交通機関優先', '利用', '効果', 'そ', '省エネ家電製品購入太陽光発電システム', '節水栓導入廃棄減量', '効果', '緑地', '温室効果ガス二酸化炭素吸収', '酸素排出大事', '役割', '緑地', '農地保全', '温暖対策', '密接', '関係', '認識', '農地保全', '市内農地生産', '野菜', '果物', '積極', '購入産地', '促進', 'フードマイレージ削減効果', '緑地保全', '寄与', '大変意義']",
1468,道路お答えし初めに私道寄附でが私道寄附受け市道として管理は西東京市道路線認定及び道路区域変更に規則に定める路線認定条件備えた道路でなければなりません具体には私道が公道公道に接続して道路敷地所有確実に市が取得できる道路幅員がで適切な隅がなどが条件となっなお私道寄附につきましては関係管理具体な御相談が際には丁寧な対応に努め,"['初め', '私道寄附', '私道寄附', '市道', '管理', '西東京市道路線認定', '道路区域変更', '規則', '路線認定条件', '道路', '具体', '私道', '公道公道', '接続', '道路敷地所有確実', '市', '取得', '道路幅員', '適切', '隅', '条件', '私道寄附', '関係管理具体', '相談', '際', '丁寧', '対応']",
1469,私道交通規制でが該当となる私道が通り抜けでき一般交通に供て道路で何らか交通規制必要が場合には所轄警察と公安委員承認得て実施してと伺っ私道整備につきましては市条例により申請に基づき現地確認事業実施し申請実施まで期間につきましてはお待ちいただいて状況でお待ち期間短縮につきましては引き続き効率な予算執行図るとともに他事業とバランス考慮し計画に事業実施してまいりたいと考え中央市道は既に用地取得契約が完了しで今後物件移転完了に道路改良工事実施してまいりたいと考えＩＨＩ跡地周辺交通規制につきましては以前より周辺にお住まい交通安全に対御意見や御要望いただいてところで市道一方通行箇所につきましては工事完了すぐに一方通行規制解除行うではなくこ地区全体道路が程度整備た段階で総合な交通流れ交通など踏まえ交通管理と協議行いたいと考え信号設置御要望につきましては以前設置要望箇所で市道道路改良工事が今年度完了予定でで工事完了に新規要望箇所も含めて改めて田無警察に要望伝えたいと考え,"['私道交通規制', '該当', '私道', '一般交通', '供', '道路', '交通規制必要', '場合', '所轄警察', '公安委員承認', '実施', '私道整備', '市条例', '申請', '現地確認事業実施', '申請実施', '期間', 'お待ち', '状況', 'お待ち期間短縮', '効率', '予算執行', '事業', 'バランス考慮', '計画', '事業実施', '中央市道', '用地取得契約', '完了', '今後物件移転完了', '道路改良工事実施', 'H跡地周辺交通規制', '以前', '周辺', '住まい交通安全', '対', '意見', '要望', '市道', '通行箇所', '工事完了', '通行規制解除', 'こ地区全体道路', '程度整備', '段階', '総合', '交通流れ交通', '交通管理', '協議', '信号設置', '要望', '以前設置要望箇所', '市道道路改良工事', '今年度完了予定', '工事完了', '新規要望箇所', '田無警察', '要望']",['田無警察']
1470,最後に食物アレルギーによるアナフィラキシー対応お答えし西東京公立保育園及び小中学校におけるアレルギー症状発症に対応公立昭和病院医師が持つ直通専用電話（ホットライン）によりアレルギー症状判断及び救急搬送受け入れに係る相談行うで８月に覚書締結そして今月運用開始したでこホットライン開設に際して覚書締結は公立施設管理で西東京市長としてそ当事者となったで私立施設においては各設置判断により必要に応じて公立施設における対応内容に準じて取り扱うと考えられ公立施設に関しましては一義的には当該施設管理がホットライン開設環境整備行うと理解し市といたしましては今回覚書締結契機に公立昭和病院と連携さらに深め公立施設各施設が同病院とホットライン開設課題整理や食物アレルギーに研修機会創出に努めてまいり,"['最後', '食物アレルギー', '西東京公立保育園', '小中学校', 'アレルギー症状発症', '対応公立昭和病院医師', '直通専用電話ホットライン', 'アレルギー症状判断', '救急搬送受け入れ', '相談', '8月', '覚書締結', '今月運用開始', 'ホットライン開設', '覚書締結', '公立施設管理', 'そ当事者', '私立施設', '設置判断', '必要', '公立施設', '対応内容', '公立施設', '一義的', '当該施設管理', 'ホットライン開設環境整備', '理解', '市', '今回覚書締結契機', '公立昭和病院', '連携', '公立施設', '施設', '病院', 'ホットライン開設課題整理', '食物アレルギー', '研修機会創出']",
1471,	:◯教育（）　私は初めに避難運営協議お答えいたし避難運営協議には避難施設管理運営マニュアル策定や防災訓練など行うで地域方々防災意識向上に取り組んでいただいながら各協議運営状況把握ではマニュアル策定状況や会議開催回数などにおいてそれぞれ取り組みに差がは承知してところでこ状況に対して教育委員としても学校に働きかけるは重要と考え小中学校校長会長へ協力要請他市異動して学校へ事情説明行うほか新たな協議委員勧誘も学校通じて行ってなど協議活動活性図っ先月には市長部局で開催した市職員対象危機管理研修に市内各避難運営協議委員各学校・副校長にも参加していただいたで今後も引き続き危機管理協力得ながらマニュアル作成・更新や防災訓練など活動通して避難運営協議取り組みが地域防災向上に寄与できる各協議支援してまいりたいと考え避難運営協議は市立全小中学校に設置て各協議が網羅区域は重複部分が多く今年度状況踏まえて近接保谷第小学校と中学校合同で協議開催したも今後こ開催方式他協議にも紹介し参考にして全体活性図っていこうと考え,"['', '◯教育私', '初め', '避難運営協議', '避難施設管理運営マニュアル策定', '防災訓練', '地域方々防災意識向上', '協議運営状況把握', 'マニュアル策定状況', '会議開催回数', 'それぞれ取り組み', '差', '承知', 'こ状況', '教育委員', '学校', '重要', '小中学校校長会長', '協力要請', '市異動', '学校', '事情説明', 'ほか新た', '協議委員勧誘', '学校', '協議活動活性', '先月', '開催', '市職員対象危機管理研修', '市内', '避難運営協議委員', '学校', '校長', '参加', '今後', '危機管理協力', 'マニュアル作成', '更新', '防災訓練', '活動', '避難運営協議取り組み', '地域防災向上', '寄与', '協議支援', '避難運営協議', '市立', '小中学校', '設置', '協議', '網羅区域', '重複部分', '今年度状況', '近接保谷', '小学校', '中学校合同', '協議開催', '今後こ開催方式', '協議', '紹介', '参考', '全体活性']",
1472,小中学生モラル教育お答えいたし夏季休業に通常学校生活では得られない経験や活動ができ自己生き方時間な余裕が中で考えるできる時期で一方学校地域で過ごす機会もふえる深夜徘徊家出飲酒喫煙逸脱行為問題行為が発生しやすい時期でも夏季休業が終了した学期初め時期は児童生徒にとって生活環境が大きく変わる契機となりやすく規範意識低下など心身状況や行動に変化があらわれやすいも各学校では全教職員一致協力による組織な実効対応が求められこれら踏まえ各学校におきましては夏季休業やそ前後がど児童生徒にも内包て問題行動要因が顕在しやすい時期で家庭や地域と連携した健全育成が必要で等学校通信やホームページ保護活用して周知とともに地域行事へ教職員参加通して家庭や地域と連携した生活指導徹底図っ大阪寝屋川で中学生殺害事件につきましては現在警察による捜査が続い事件全体把握まで時間要と思われが市教育委員といたしましては各学校に深夜徘徊や家出など未成年が保護保護・監督離れた状況は単に警察による補導対象となるだけではなく重大な犯罪に巻き込まれる可能が高まる薬物乱用非行自殺などに結びつきやすい状況となる等踏まえた指導徹底や心教育充実家庭へ啓発が学期当初に図られる働きかけてまいり,"['夏季休業', '通常学校生活', '経験', '活動', '自己生き方時間', '余裕', '中', '時期', '学校地域', '機会', '深夜徘徊家出飲酒喫煙逸脱行為問題行為', '発生', '時期', '夏季休業', '終了', '学期初め時期', '児童生徒', '生活環境', '契機', '規範意識低下', '心身状況', '行動', '変化', '学校', '教職員一致協力', '組織', '実効対応', '学校', '夏季休業', 'そ前後', '児童生徒', '内包', '問題行動要因', '顕在', '時期', '家庭', '地域', '連携', '健全育成', '必要', '学校通信', 'ホームページ保護活用', '周知', '地域行事', '教職員参加', '家庭', '地域', '連携', '生活指導徹底', '大阪寝屋川', '中学生殺害事件', '現在警察', '捜査', '事件全体把握', '時間要', '市教育委員', '学校', '深夜徘徊', '家出', '未成年', '保護保護', '監督', '状況', '警察', '補導対象', '重大', '犯罪', '可能', '薬物乱用非行自殺', '状況', '指導徹底', '心教育充実家庭', '啓発', '学期当初']",['市教育委員']
1473,	:◯（）　それでは簡単に順不同になり意見述べさせてまして質問終わらせてたいと思い,"['', '◯', '簡単', '順不同', '意見']",['順不同']
1474,市長におかれましては先ほど申し上げ大変重大な時期に市長になられましてお骨折りてんではないかなと思い先ほど来いは先日答弁にも市民皆さんと対話重視いは声聞く申難しい時期に当たりましてぜひカラーより強く出していただいて西東京リーダーシップ発揮してたいとこんな申し上げさせてたいと思っ,"['先', '大変重大', '時期', '先', '市民皆さん', '対話重視い', '声', '申', '時期', 'カラー', '西東京リーダーシップ発揮']",
1475,２つ防災防犯で先ほども冒頭に申し上げ災害はいつ起こるかわないが備えがは大災害にはならないもわけ災害は忘れたにやってくるは備えが疎くなってに例えば大地震が起に大災害になりやすいがそ言葉読み取れるは常日ごろ市民皆さんがそういった意識持たれてが大切ではないかなと思っ担当皆さんはじめ職員皆さんはいつも心構え持っていただいが問題はやはり我々市民がそういう意識持ち続けるができるか例えば市民防災組織として防災備品購入に補助がわけが補助得てでも備蓄買っておこう数も少なくなってきてんこれは我々サイド思うでこんな踏まえと常に市民皆さんが自分で思い持ち続けられるＰＲぜひ続けてたい申し上げておいと思い,"['防災防犯', '先ほど', '冒頭', '災害', '備え', '災害', '災害', '備え', '地震', '起', '災害', 'そ言葉', '日ごろ市民皆さん', '意識', '大切', '担当皆さんはじめ職員皆さん', '心構え', '問題', '我々市民', '意識', '市民防災組織', '防災備品購入', '補助', 'わけ', '補助', '備蓄', '数', '我々サイド', '市民皆さん', '自分', 'PR', 'たい']","['災害', '災害', '災害', '災害']"
1476,交番防犯カメラで交番がそこにも例えば市街道交にちょくちょく行くはません通るくらいが警察官がいらっしゃらない交番がそこに犯罪が減ると直にはならないかと思い防犯カメラ設置いは交番がによって抑止に結びついていくと私は思ってんそこで人口密集地域いは昼間は人が公園でも夜は人がいなくなる地域で向台に移動したらどうか申し上げでこれらはぜひ協議続けてたいとお願い申し上げておいと思い,"['交番防犯カメラ', '交番', '市街道交', '警察官', '交番', '犯罪', '防犯カメラ設置い', '交番', '抑止', '人口密集地域い', '昼間', '人', '公園', '夜', '人', '地域', '向台', '移動', '協議', 'お願い']",
1477,自転車そう簡単に人は変わるじゃないなとつくづく感じ仮にあ運転自動車に変えてみたらどうだろう大変な事故発生そして重大事故発生に結びつくではないかと思い自転車衝突しても重大事故に至らないがかもしれませんが自動車に置きかえてみたら大変なになるがこ質問申し上げたでＰＲに努めて御答弁で事に私市民立場としてやっていかなければならないこれらリーダーシップ市長にとってたいで質問申し上げさせてぜひそれら引き続きやってたいと思い,"['自転車', '簡単', '人', '運転自動車', '大変', '事故発生', '重大事故発生', '自転車衝突', '重大事故', '自動車', '大変', 'PR', '事', '私市民立場', 'たい']",
1478,地球温暖対策にも大きなで身近に感じないし８月まで猛暑東京でも連続猛暑が続いたがそ極端に涼しくなってしまったし夏でこんなに地球温暖現象が来てと感じる日本くらい地域に住んで人はそれほど顕著に感じないこれが北極圏に人は氷が溶けていくとか逆に太平洋々人は水位が上昇してでよくわかる私は四季が大変恵まれた緯度に住んでわけが全地球に考えてみず住んでこ地域で自分は何ができるか緑持ちたいと思ってもできない国々もして自分は緑も十分確保できる地域にわけ自分は何ができるか大切にしていい時代じゃないかなと行政が幾ら音頭とっても私含めて市民心中に入っていかなければ何もならない絵に描いた餅になってしまうではないかと思いそんなで改めてこ質問させてこれらＰＲもお願いしたいと思い,"['地球温暖対策', '身近', '8月', '猛暑東京', '連続猛暑', 'そ極端', '夏', '地球温暖現象', '日本', '地域', '人', '顕著', '北極圏', '人', '氷', '逆', '太平洋', '人', '水位', '上昇', '四季', '大変', '緯度', 'わけ', '地球', '地域', '自分', '緑', '国々', '自分', '緑', '十分確保', '地域', '自分', '大切', '時代', '行政', '幾ら音頭', '市民心中', '絵', '餅', 'これらPR', 'お願い']",
1479,道路特に通過道路に住んで方々私道は公道と全く同じだと皆さん思ってい開発た当時人と世代が変わりそれぞれも変わっていまして公道だと思ってい何で俺はこんな道路がガタガタなだいは側溝がいまだにだとこういうになっていましてそれ考えと突き抜け道路はできれば全員皆さん合意得られた暁寄附がふさわしいかもしれませんそ前に積極に整備が届かないかで申し上げさせて私道寄附に関してはやはり境界確定には結構金がかかるそこまでしなくても今生活していても何ら不自由はないいいじゃないがでもいらっしゃるとできないしてそ辺お金がかかるが意味ではネックになって隅俺切るか話になりとじゃあいいよ話になりまして進まないが現実にわけ全員こもらわなきゃならないは当然境界確定測量何かできないかはよく言われる年に質問ぜひ検討考慮いただければと思い,"['道路', '通過道路', '方々私道', '公道', '皆さん', '開発', '時人', '世代', 'それぞれ', '公道', '道路', 'ガタガタ', 'だい', '側溝', 'それ考え', '道路', '全員皆さん合意', '暁寄附', 'そ前', '積極', '整備', '私道寄附', '境界確定', '金', '生活', '不自由', 'ゃないがでもいらっしゃるとできないしてそ辺お金', '意味', 'ネック', '隅俺', '話', '話', '現実', '全員', '境界確定測量何', '年', '検討考慮']",
1480,中央大変いい道になってまいり向台・地区計画にっとって大きな病院も完成して既に開発行為も全て終わり土地拡幅は残りだったがは御協力いただいてもうはまだ特に徳洲苑たこ公園まで区間は中央でも結構広い丁字に信号徳洲病院薬局ができる歩道に信号バスが曲がる欲しい声が多いせめてあそこ区間だけ一方通行解除してもらえれば声もわけ担当立場としては大変かもしれません改めて権限で警視庁公安皆さんと協議引き続きやってたいと思い,"['中央大変', '道', '向台', '地区計画', '病院', '完成', '開発行為', '全て', '土地拡幅', '残り', '協力', '徳洲苑たこ公園', '区間', '中央', '丁字', '信号徳洲病院薬局', '歩道', '信号バス', '声', 'あそこ区間', '通行解除', '声', '担当立場', '大変', '権限', '警視庁公安皆さん', '協議']",
1481,子育て支援アナフィラキシー症状に対対応先日も幼児教育団体に早速御説明にお越しまして皆さん喜んで行政は自分つまり公立とか権限スタート必ずしも義務教育ではない乳幼児施設にも積極に御説明いただいて仲介労とるいは紹介お話しど施設子どもも安心して生活ができるお願い申し上げたいと思い,"['子育て支援アナフィラキシー症状', '対対応先日', '幼児教育団体', '説明', '皆さん', '行政', '自分つまり公立', '権限スタート', '義務教育', '乳幼児施設', '積極', '説明', '仲介労', 'るい', '紹介お話し', '施設子ども', '安心', '生活', 'お願い']",
1482,小中学生モラル教育につきましては今回あ痛ましい事件に憤り感じると同時になぜ子どもがあんな深夜に徘徊してかで大変ショック受け自分考え方があまりにも甘かったかな感じもいたしでこ質問させて先ほど御答弁ととにかく丁寧に徹底的にやってん必ずしもうまくいかない現実じゃないかと思いで引き続き御努力たい申し上げまして私質問は終わらせて,"['小中学生モラル教育', '今回', '事件', '子ども', '深夜', '徘徊', '大変ショック', '自分考え方', '感じ', '先', '丁寧', '徹底的', '現実', '思い', '努力たい']",
1483,	:◯（）　もちまして一般質問終わり,"['', '◯']",
1484,に質問許し,[],
1485,〔　登壇〕,[],
1486,	:◯（）　一般質問最終最後質問で私も一般質問前に一言所見といいか今前お話したいと思い実は私前私立附属中高学校に行っそこ学校は左寄り先生が結構多かったがわかったそこで教わったは当時日米安保条約調停で実は先生こ日米安保通すと君たちは戦争に行くだよそういう話聞き私親父は保谷町会でましてどっちかと保守なん親父に言ったら絶対怒られると思って自主に行いは行けでそに行き今回聞いていと安保法制アメリカ言いなり戦争参加前と同じ古い見出しが踊ってんあも若いやつは戦争に行くだであは詰め襟学生が多かったよ私はまだ中学生怖いで後ろいったんそになってたまと友達になり彼はそに明治大学で空手だったそう体育彼らは先輩に言われてトラックに乗って木刀持って行ったそうあに相対したが僕と彼だったであはおまえと俺は敵だっただおまえはだと言う俺は中３だと向こうは高１だで大人になれば年はだんだんなくなっちゃういいんそとき思ったはあ俺は戦争に行くとなっていたよな行っていないな平和だよな何か会つくろうかと言って龍つくったよそこに入っていたがい──かは知ってと思い一緒に龍馬語りながら四国に行ったり仲間は奥さんと結婚したに新婚旅行で龍が歩いた街道全部見てよと何か平和な話,"['', '一言所見', 'お話', '私立附属中高学校', 'そこ学校', '左寄り先生', '当時日米安保条約調停', '先生こ日米安保', '戦争', '話', '私親父', '保谷町会', '保守なん親父', '絶対', '自主', '行い', '今回', '安保法制アメリカ言いなり戦争参加前', '見出し', '戦争', '詰め襟学生', '中学生', '後ろ', 'たま', '友達', '明治大学', '空手', 'そう体育彼ら', '先輩', 'トラック', '木刀', '相対', '敵', '向こう', '大人', '年', 'ゃういいんそとき', '戦争', '平和', '会', '龍', '一緒', '龍馬', '四国', '仲間', '奥さん', '結婚', '新婚旅行', '龍', '街道全部', '平和', '話']",
1487,"私親父は海軍昭和は退役軍人だった軍艦比叡に乗っていそ話親父に聞いたがん昭和アメリカと戦争にはこ戦争は油がないでやめないとだめだおふくろに言ったそうアメリカは物資持っていてすごいとこういうお話聞いてと誰が子ども戦争に行かせか誰が孫戦争に行かせか主催発表警視庁発表,誇張か申しわけないだけど私も当時乗ったこれは冷静に安保法制どうこう言うはませんただ私は自民党に対して言いたいは昔はハトタカまでいた一つ自民党にハトとタカがいた選挙制度だったね今は小選挙なで将来は大政党──イギリスはそうよね政党が候補も決めたとやる日本ではそこまでいっていないんよ少数政党がいっぱい大政党にいかないんよ民主主義過程だなと思ってい私はこ安保法制が通ったとしても誰も戦争に行かせる気持ちはませんよに皆さんもそうだと思いよみんなそんな考えていないわーっとあおるもちょっといろいろと見ていと昔に戻って先祖返りしたかなと","['私親父', '海軍昭和', '退役軍人', '軍艦比叡', 'いそ話親父', 'がん昭和アメリカ', '戦争', 'こ戦争', '油', 'だめ', 'おふくろ', 'そうアメリカ', '物資', 'お話', '子ども戦争', '孫戦争', '主催発表警視庁発表,誇張', '申しわけ', '当時', '冷静', '安保法制', '自民党', '昔', 'ハトタカ', '一つ自民党', 'ハト', 'タカ', '選挙制度', '今', '選挙', '将来', '政党', 'イギリス', '政党', '候補', '日本', '少数政党', '政党', '民主主義過程', 'こ安保法制', '戦争', '気持ち', '皆さん', 'ー', '昔', '先祖返り']",
1488,私おふくろは東大看護だった当時は共産党におふくろが言ってい池袋東大病院にいて白衣天使でみんな純粋なよ私家庭言ってんよそういう家庭で育った子どもでも幾ら自民党にいようと戦争はだめな絶対だめみんな同じそ皆さんにお伝えしたいと思っていで一言言わせて前思い出しあんな数じゃないあはとかすごい数よそういう時代がそういう言いまして一般質問に入らせてたいと思い,"['私おふくろ', '東大看護', '当時', '共産党', 'おふくろ', '池袋東大病院', '白衣天使', 'みんな純粋', '私家庭', '家庭', '子ども', '幾ら自民党', '戦争', 'だめ', '絶対だめみんな', 'そ皆さん', 'お伝え', '一言', '前', '数', 'ゃないあはとかすごい数', '時代']",
1489,"初めに組織体制でが実は合併には,職員がいたんそして平成には合併して職員が減りこういうで３月に作成し第定員適正計画に基づく定員管理計画定員管理お伺いし削減状況にが職員に負担がきてじゃないかなと前にお話ししたがんや東京いろいろこちらにてきよねこういう含めて大変だなとは合併は人口が今近くではないんよもっと少なかったにこれだけ職員がいた私も行革は賛成人間は大事にしなければいけないと思ってい職員はどうなかなと大変心配してんそこでお聞きしたいと思い人材育成基本方針が示同時に実施計画が作成てん実施状況現在課題こういうがかないか本当にうまくいってんかと聞いん","['初め', '組織体制', '合併', ',職員', '平成', '合併', '職員', '3月', '作成', '定員適正計画', '定員管理計画定員管理', '伺い', '削減状況', '職員', '負担', '前', 'お話し', 'がん', '東京', '大変', '合併', '人口', '近く', '職員', '行革', '賛成人間', '大事', '職員', '大変心配', '人材育成基本方針', '示同時', '実施計画', '作成てん実施状況現在課題', 'いってん']",['がん']
1490,続きまして昇任制度によりまして昇給昇格させる職員スキルアップ市民サービス向上組織向上目指すと解していが行政執行根幹なす課長係長育成考え方職員に対して経験年数不足補う制度方法とられてかどうかは課長補佐係長か今までは修行期間がん修行もで終わってすぐ課長に上げる制度これで質低下はないかなと私は心配してんこはどうなってかと思い,"['昇任制度', '昇給昇格', '職員スキルアップ市民サービス向上組織向上', '行政執行根幹', '課長係長育成考え方職員', '経験年数不足', '制度方法', '課長補佐係長', '今', '修行期間がん修行', '課長', '制度これ', '質低下', '心配', 'こ']",
1491,職員在住市内在住はと聞いていこ市長見解防災対策はもとより日ごろ地域へ密着市民とともに同じ目線で生活し市政課題探る必要はないかどうなか市域採用比率市内在住採用要件設定などはかどうと申しは市職員は水道メーター検針で市内回って自分まち知るがん今はないんよね公共施設くらい見てこいよじゃないかと思うわかりせんけどね昔は目とで合って職員が地域住民知る地理も知るこういうがんこういうはどうなってかなと思っていでお願いいたし,"['職員在住市内在住', '地域', '密着市民', '目線', '生活', '市政課題', '必要', 'なか市域採用比率市内在住採用要件設定', '市職員', '水道メーター検針', '市内', '自分まち', 'がん今', '公共施設', '昔', '目と', '職員', '地域住民', '地理', 'がん', 'お願い']",['がん']
1492,現在は庁舎体制になってい議会開催は田無に全部来ちゃっていこ危機管理住民サービス観点いかがなかと以前時代かな覚えていない庁舎に副市長が行けばいいじゃないか誰かトップがいなくちゃいけないよ話がんよそういう話はもうないかなと全くは関係ないよと連れ子ななとそんな感じがしちゃうで……きちんと誰かいなくちゃいけないにいないこういうはどうなったか聞いん,"['現在', '庁舎体制', '議会開催', '田無', '全部', '危機管理住民サービス観点いかが', '以前時代', '庁舎', 'トップ', '話がん', '話', '関係', '連れ子', '感じ', '誰かいな', 'ゃいけないにいないこういうはどうなったか']",
1493,"先般豊島災害対策本部で講義受けた高野区長がみず出てきていろいろお話してあも庁舎問題で大変苦しみまして旧庁舎は池袋そばに本当に古くなっていなぜ私が知ってかと私いとこが西武デパート真ん前にお店持っていましてそこ商店会長だったそに庁舎何とか委員になりまして言ってい豊島なんか金がないに庁舎なんかとんでもないと当時赤字抱えていたとそに財が,しかなかったで大変苦労してかけてそれも反対住民に足運んで説得して今庁舎がでとそういうすばらしいなと思ったはそ防災センターに豊島防犯カメラが入っていましてぱっと押すと全部絵が出るが火事だとすぐわかっちゃうん池袋抱えていで帰宅困難で大変だったもまして安心・安全に気遣って区長では相当が頭に進めてやはり職員大事に市民大事に先兵は職員職員が住民と接点持ってが大事な私はこ大変心配して願いよろしくお願いいたし","['先般豊島災害対策本部', '講義', '高野区長', 'お話', '庁舎問題', '大変', '庁舎', '池袋そば', '私いとこ', '西武デパート真ん前', '店', 'そこ商店会長', 'そ', '庁舎', '委員', '豊島', '金', '庁舎', 'とんでも', '当時赤字', 'とそ', '財', ',', '大変苦労', '反対住民', '足', '説得', '庁舎', 'そ防災センター', '豊島防犯カメラ', '全部絵', '火事', '池袋', '帰宅困難', '大変', '安心', '安全', '区長', '相当', '頭', '職員大事', '市民大事', '先兵', '職員職員', '住民', '接点', '大事', '大変心配', 'お願い']",
1494,続きましてがん検診無料これも暮れ選挙ラッパが大変だったよ今市政はがん検診有料と聞いてとすり込まれちゃうか……やはり政党はうまい自民党もあ宣伝仕方は見習ったがいい私もびっくりしまして対抗上しがないで今まで共産党やったマイクで一生懸命訴えよそういうが言えるは私しかいない彼らがいかにずさんなやってか言わないとみんな信用しちゃうだ乗っちゃいよ知らなかったら乗っていきようまいなと思いこれは自民党もすり込み作戦にやらないとあちらなかなかうまいそれは一生懸命私中心にこれも頑張っていき,"['がん検診無料これ', '暮れ選挙ラッパ', '大変', '市政', 'がん検診有料', '政党', '自民党', '宣伝仕方', 'びっくり', '対抗上し', '今', '共産党', 'マイク', '一生懸命', 'ずさん', 'みんな信用', '自民党', '作戦', '一生懸命私中心']",
1495,がん検診西東京行政改革アクションプランでは受益負担適正としてがん検診利用負担が検討項目に要はがん検診有料にかどうかこれまでも議会でか問われ西東京が実際にして７つ種類胃がん肺がん大腸がん乳がん子宮がん喉頭がん前立腺がんが今無料でアクションプランではに任意がん検診で喉頭がん前立腺がん検診利用負担は平成実施と市ではプランどがん検診有料つもりがか願いたいと思い,"['がん検診西東京行政改革アクションプラン', '受益負担適正', 'がん検診利用負担', '検討項目', 'がん検診有料', '議会', '西東京', '種類胃がん肺がん大腸がん乳がん子宮がん喉頭がん前立腺がん', '無料', 'アクションプラン', '任意がん検診', '喉頭がん前立腺がん検診利用負担', '平成実施', '市', 'プラン', 'がん検診有料つもり']",
1496,もう１つがん検診無料で西東京は他自治体と比べて受診が高いかがんで亡くなるは既に有料して自治体と比べて少ないか伺いたいこれまで西東京はがん対策無料が進んで自治体でとは聞いたがないんよ市民すばらしいよと全部無料だよと聞いたがない聞きませんよはっきり言ってがん検診が無料でがそんなにがん対策先進な取り組みと言えるかそはっきりしてたいと思いはちゃんと市民皆さんに教えてあげなくちゃいけないんよ宣伝うまいに負けちゃうでこちらは下手なよ応援してあげたいだ提供してくれない同じ与党でもそういう話が来ないやってあげよんなかなか来ないで悔しいなと私は今まで思っていこういうは市民皆さんに正確に知らせないとどうしてこうなってか,"['がん検診無料', '西東京', '自治体', '受診', 'がん', '有料', '自治体', '西東京', 'がん対策無料', '自治体', '市民', '全部無料', 'がん検診', '無料', 'がん対策先進', '取り組み', '思い', '市民皆さん', '宣伝', '下手', '応援', '提供', '与党', '話', '今', '市民皆さん', '正確']","['がん', 'がん検診']"
