,text,Onlynouns,selectednouns
1057,１つ市長政治姿勢詳しいはしません市長はがもうすぐ過ぎようこに何課題とそしてどう実践しそ評価自己評価どういうにおになっているかお伺い,"['ぎようこに何課題', '実践しそ評価自己評価', 'かお伺い']",
1058,新型コロナウイルス感染対策はまでももしてきてきょうお伺いいは市民皆さん感覚なが今にもうすぐなろうかふうな累計感染西東京では数えてに対して皆さんは一生懸命努力されてマスクつけたりあるいは手洗いりそういったなさっていしかしながらよねそうと自分周りに感染されているはなかなか見あるいは知らなが多々あるんねよくコロナ疲れふうな言われ今はまさに市民ではそういう空気が漂ってＧｏＴｏＴｒａｖｅｌあるいはＧｏＴｏＥａｔこういったが進められていれば当然気分には緩みが出てきそんなで市民皆さんは安心はできだ大丈夫かななそういう疑心暗鬼に陥っているが多分にあるといるお伺いいはやはり市民生活市民皆さん経済生活も含めて活発に展開されていくには安心持ってもらうが一番思うんねそういった安心持ってもらうなそういう手だて対策な市はどういうにるお伺いし,"['新型コロナウイルス感染対策', 'もも', 'きょう', '市民皆さん感覚', '今', 'ぐなろうかふうな累計感染西東京', '皆さん', '一生懸命努力', 'マスク', '手洗い', '自分周り', '感染', 'コロナ', '今', '市民', '空気', 'GOTOTRAVEL', 'GOTOEAT', '気分', '緩み', '市民皆さん', '安心', '大丈夫', '疑心暗鬼', '多分', '市民生活市民皆さん経済生活', '活発', '展開', '安心', '一番', '安心', '手だて対策', '市']",['新型コロナウイルス感染対策']
1059,統合庁舎は以前にお伺いまでど庁舎統合方針こにやりなおっしゃっていたは見直しいかがかな立場なが見直さな御回答だったと思う今こ時点に至ってもそおに変わりがか見直すはかお伺いし,"['統合庁舎', '以前', '伺い', '庁舎統合方針こ', '見直しいかが', '立場', '回答', 'こ時点', 'かお']",
1060,無農薬栽培農薬規制言えば日本は国際基準大分緩い甘い基準に言われてそして最近ではタイかねタイで日本農産物輸入制限残留農薬関係でタイで認可されていあるいは制限されている農薬こういったが検出された場合にはタイは輸入承認しよなが出てきはタイに限らず国際にはそういうになっていくだろうにいとが言いたいはそに農薬使用控えろではてヨーロッパにしろ今タイにしろ農薬制限は自国国民健康悪影響があるは使わあるいは輸入しこういうな宣言なね日本国民健康安全た場合にやはり農薬は控えていくべきではかな持って西東京無農薬栽培有機栽培は認証にお金がかかったり結構面倒ながいっぱい農薬使わあるいは極力使わなそういった栽培西東京で推奨していくべきではかにいるがこ市認識お伺い,"['農薬栽培農薬規制', '日本', '国際基準大分', '基準', '最近', 'タイかねタイ', '日本農産物輸入制限残留農薬関係', 'タイ', '認可', '制限', '農薬', '検出', '場合', 'タイ', '輸入承認', 'タイ', '国際', '農薬使用', 'ヨーロッパ', 'タイ', '農薬制限', '自国国民健康悪影響', '輸入', '宣言', '日本国民健康安全', '場合', '農薬', '西東京', '農薬栽培有機栽培', '認証', 'お金', '面倒', '農薬', '栽培西東京', '推奨', 'こ市認識', '伺い']",
1061,ごみもプラスチック問題でプラスチックでかお話させていただいてがごみなはＳＤＧｓも含めてやはり目指すべき方向であろうにいお伺いいは西東京はこどういうにおになっているかごみ御見解お伺いし,"['ごみ', 'プラスチック問題', 'プラスチック', 'かお', 'みな', 'SDGS', '方向', '西東京', 'ごみ', '見解']",
1062,情報公開は実務な話になりで市長にお答えもなかなかきついかなにいでに受けとめていただけたらと情報公開請求しに行ったに目的文書に対してこういった事柄記載されているあるいはこういった事柄に対して文書全部な請求仕方がそうとそ周辺情報が基本に情報は公開が原則出されてくるなになる今お伺いいは行政文書にこういう文書があるが明示されている場合にそ文書が明示されていて提出されながプライバシーとかそういった制限がある場合には別がそういったが西東京はあるかどうこういうお答えお願いし,"['情報公開', '実務', '話', 'なり', 'かな', '情報公開請求', '目的文書', '事柄記載', '事柄', '文書全部', '請求仕方', 'そ周辺情報', '基本', '情報', '公開', '原則', '行政文書', '文書', '明示', '場合', 'そ文書', '明示', '提出', 'プライバシー', '制限', '場合', '別', '西東京']",
1063,市民対話は初代保谷範市長が直接対話な結構なさっていたね市民グループが市長に面会求める結構気軽に応じていらっしゃったは西東京市長に保谷範市長は市民なそういうふれで選挙戦って当選されたそ流れ思う市民皆さんと結構お話されてい市長は当初車座集会で市民皆さん対話つくられた残念ながら途中で頓挫して行われなりそんながあった市長市民対話あるいは市民グループ話し合いこういったどうなさっているかねはあまり聞かで会ってくれとまでは言わ会ってくれ申し込んでい申し入れていな話は聞きどういうに市民対話おになっているかあるいはどういうに実践されてきた辺教えてください,"['市民対話', '直接対話', '市民グループ', '面会', '気軽', '市民', '選挙', '当選', 'そ', '市民皆さん', 'お話', '当初車座集会', '市民皆さん対話', '残念', '途中', '頓挫', '市民グループ', 'かね', '話', '市民対話', '実践', '辺']",
1064,脱ハンコも実務な話なで届け出事務ハンコ省略ケースがここ幾つかも見て知っている聞きたいは方問題なね脱ハンコに言われてい政府が今推し進めていハンコ届け出あるいは内部で決裁こういったに使うハンコどういうに理解してど程度省略ができるとる辺お伺い,"['ハンコ', '実務', '話', '届け出事務ハンコ省略ケース', 'ここ幾つ', '方問題', 'ハンコ', '政府', '今', 'ハンコ届け出', '内部', '決裁', 'ハンコ', '理解', '程度省略', '辺', '伺い']",
1065,は９月第定例で話なんが教育が給与減給されは何に対減給だったかなんねはいまだに釈然としで何に対減給当然こ減給は以降同種事例が起こったに参考になる数値になっていくにるそで整合持ったでなければいけこんなにてで何に対減給であったか教育はどにおなかこお伺いよろしくお願いし,"['9月', '定例', '話なん', '教育', '給与減給', '対減給', '釈然', '対減給', 'こ減給', '以降同種事例', '参考', '数値', 'そ', '整合', '対減給', '教育', 'おなか', '伺い', 'お願い']",
1066,〔市長登壇〕,[],
1067,	:市長（）冒頭森（て）ほう議会応答お話され出せば前に青年会議公開討論で横に並んで……（「聞こえません」と呼ぶ）市長選挙前に（て）と出会ったに以来今は市長と市議立場同じ市長争ったピッチに出て戦った相手でそに尊敬して,"['', 'ほう議会応答お話', '前', '青年会議公開討論', '横', '以来今', '市議立場', 'ピッチ', '相手', '尊敬']",
1068,お初めに政治姿勢お答えしは平成２月に市長に就任して以来健康視点市政運営基軸にしては人だけではまちが健康でなければならそな視点で地方自治改正初めて策定し第総合計画はじめ西東京まち・ひと・し創総合戦略におきまして健康応援都市実現基軸に策定とともに昨年４月にスタートし平成に策定第総合計画・後期基本計画に各施設各施策各事業に健康念頭に反映まち健康に本市が持続可能なまちで続けるに必要なとてそ内容後期基本計画策定に健康都市プログラム示させて地域つながりや支え合い災害に協力体制であったりまさに地域が問われているにつながり今住んでいる地域地域と健康地域方々そして行政担う我々もしっかりと捉えていく必要があるとて一方健康な財政視点でれば社会保障増大はじめ公共施設老朽対策介護や医療に要コストが年々増大で収支バランス維持難し就任常に課題認識して大変苦慮状況でしかしそな状況でが職員とともに知恵出し合いながら行政サービス継続そして自立運営維持念頭に必要な施策や新たなニーズに対応予算配分調整図ってきた今後市政で今まさに目前課題に全力で取り組むとが今で,"['初め', '平成2月', '就任', '以来健康視点市政運営基軸', '人', 'まち', '健康', '視点', '地方自治改正', '策定', '総合計画はじめ西東京まち', 'ひと', '創総合戦略', '健康応援都市実現基軸', '策定', '昨年4月', 'スタート', '平成', '策定', '総合計画', '後期基本計画', '施設', '施策', '事業', '健康念頭', '反映まち健康', '市', '持続可能', 'まち', '必要', 'そ内容後期基本計画策定', '健康都市プログラム', '地域つながり', '災害', '協力体制', '地域', 'つながり今', '地域地域', '健康地域方々', '行政', '必要', '健康', '財政視点', '社会保障増大はじめ公共施設老朽対策介護', '医療', 'コスト', '年々増大', '収支バランス維持', '就任', '課題認識', '大変苦慮状況', 'しそ', '状況', '職員', '知恵', '行政サービス継続', '自立運営維持念頭', '必要', '施策', '新た', 'ニーズ', '対応予算配分調整', '今後市政', '今', '目前課題', '全力', '今']",['災害']
1069,新型コロナウイルス感染対策お答えし東京都内新規感染は月に入っても当たり超えるもある状態となって市内におきましても以降新規感染が増加傾向に国新型コロナウイルス感染対策分科示された政府提言に飲酒伴う懇親大人や長時間に及ぶ飲食マスクなしで会話感染リスクが高まる５つ場面に引き続き厳重な注意が必要であるとて感染が増加現在おおうつ・うつ行動が最も大切で市民皆様に改めて新しい生活様式に基づく行動変容お願いで本市におきましてはこ早期発熱外来やＰＣＲ検査センター両輪により地域医療体制確保図るなどさまざまな取り組みにより感染対策進めて市一丸となった対策に危機乗り越える取り組み続けて進めて,"['東京都内新規感染', '月', '状態', '市内', '以降新規感染', '増加傾向', '国新型コロナウイルス感染対策分科', '政府提言', '飲酒', '懇親大人', '長時間', '飲食マスク', '会話感染リスク', '場面', '厳重', '注意', '必要', '感染', '増加現在', 'うつ行動', '大切', '生活様式', '行動変容お願い', '本市', 'こ早期発熱外来', 'PCR検査センター両輪', '地域医療体制確保', 'さまざま', '取り組み', '感染対策', '市一丸', '対策', '危機', '取り組み']",['危機']
1070,統合庁舎お答えし本年２月庁舎機能再配置により田無第庁舎はじめ保健福祉総合センターや保谷東分庁舎に行政サービス窓口含む執務移転行ったらは平成に策定庁舎統合方針に暫定な対応でまして最終には統合庁舎実現図っていくで庁舎統合方針におきましては統合庁舎位置はじめ統合までスケジュール掲げているほか統合庁舎建設に当たって概算ではが規模や建設示して一方で新型コロナウイルス感染感染拡大が１つ転換期となり公的サービス民間サービス問わずいわゆる対面対人では非接触オンラインサービスが多様な形態で提供されるなど急速な普及見せて将来にはまで対面基本いた多く行政サービスも来して手続いつでもどこでもそサービス受けられるな環境が整備されていくではかとて庁舎統合方針にしっかりと検討重ね情報市民皆様とともに共有で判断していくとて,"['本年2月庁舎機能', '配置', '田無', '庁舎はじめ保健福祉総合センター', '保谷東分庁舎', '行政サービス窓口', '執務移転', '平成', '策定庁舎統合方針', '暫定', '対応', '最終', '統合庁舎実現', '庁舎統合方針', '統合庁舎位置はじめ統合', 'スケジュール', 'ほか統合庁舎建設', '概算', '規模', '建設', '新型コロナウイルス感染感染拡大', '転換期', '公的サービス民間サービス', '対面対人', '接触オンラインサービス', '多様', '形態', '提供', '急速', '普及', '将来', '対面基本', '多く行政サービス', '手続いつ', 'そサービス', '環境', '整備', '庁舎統合方針', '共有', '判断']",
1071,無農薬栽培お答えし農薬使用し栽培方法は農業自然循環機能維持増進図る取り組みである病虫害発生に加え労働時間や生産コスト大幅な増加伴う取り組む農業には一定負担伴う栽培方法であると伺って東京は安全・安心な農産物消費に届けるとともに環境に負荷かけ農業推進平成東京エコ農産物認証制度実施してこ制度は化学合成農薬と化学肥料使用削減してつくられる農産物が認証制度で市内では農業方々がこ認証受けて一方本市では農地土壌生態保持し安全で安心な農産物生産重視農業推進目的と安全安心農業推進事業補助により堆肥有機肥料フェロモン購入助成制度実施して今後につきましても消費方々に安全・安心な西東京農産物御提供できる安全安心農業推進事業補助活用とともに農業方々やＪＡ関係機関と連携して取り組んで,"['農薬使用', '栽培方法', '農業自然循環機能維持増進', '取り組み', '病虫害発生', '労働時間', '生産コスト大幅', '増加', '農業', '一定負担', '栽培方法', '東京', '安全', '安心', '農産物消費', '環境', '負荷', '農業推進平成東京エコ農産物認証制度実施', 'てこ制度', '化学合成農薬', '化学肥料使用削減', '農産物', '認証制度', '市内', '農業方々', 'こ認証', '本市', '農地土壌生態保持', '安全', '安心', '農産物生産重視農業推進目的', '安全安心農業推進事業補助', '堆肥有機肥料フェロモン購入助成制度実施', '今後', '消費方々', '安全', '安心', '西東京農産物', '提供', '安全安心農業推進事業補助活用', '農業方々', 'JA関係機関', '連携']",
1072,ごみお答えし西東京では西東京廃棄処理基本計画に基づきまして市民おお意識やごみ発生抑制再使用再生使用推進してりさいくる市開催や市ホームページエコ羅針盤通じて市民皆様や事業皆様に周知や啓発情報提供家庭ごみ収集におきましては細かく分別区分設けてさらに資源昨年月より戸別収集開始によりごみ排出責任明確や不法投棄減少に効果があったと認識してごみに目標にできるだけ廃棄減らそう活動があるも承知して本市とましてはごみさらなる減量と資源推進に向けて市民皆様に周知啓発図るとともに委託事業や組合とも協力して取り組んでたいとて,"['西東京', '西東京廃棄処理基本計画', '市民', '意識', 'ごみ発生抑制', '使用再生使用推進', 'りさい', '市開催', '市ホームページエコ羅針盤', '周知', '啓発情報提供家庭ごみ収集', '分別区分', '資源', '年月', '戸別収集開始', 'ごみ排出責任明確', '不法投棄減少', '効果', '認識', 'ごみ', '目標', '廃棄', '活動', '承知', '市', 'ごみ', '減量', '資源推進', '周知啓発', '委託事業', '組合', '協力']",
1073,情報公開お答えし市民受けた開示請求に請求に書かれている件名に対象文書特定し開示手続が保有文書にに保存年限が定められて保有場合には原則開示決定保有してい場合には不存在決定となり市情報公開条例では公文書開示請求市民方々権利に尊重で条例規定に従い適切な情報公開制度運用に努めて,"['市民', '開示請求', '請求', '件名', '対象文書特定', '開示手続', '保有文書', '保存年限', '保有場合', '原則開示決定保有', '場合', '存在決定', '市情報公開条例', '公文書開示請求市民方々権利', '尊重', '条例規定', '適切', '情報公開制度運用']",
1074,市民皆様対話お答えし市長就任以降多く市民皆様と接しかしこまった場だけでは何気会話行政課題見つけ行政サービスに何が足りか常にそなアンテナ持ちながら市政運営に努めてきた市長招かれる多く行事やイベントにも時間が許す直接伺ってお話してもスケジュール調整して現場に出向くもやはり直接足運ぶで感じるは大変有意義でそにいらっしゃる市民皆様や関係そして市担当職員と会話交わすで得られる大切にして十分に対話ができていたかどうかはは市民皆さんに御判断いただければとて今後まだまだ解決していかなければなら課題が山積みでも地域方々しっかり把握できるに努めていくで,"['場', '何気会話行政課題', '行政サービス', 'そ', 'アンテナ', '市政運営', '多く行事', 'イベント', '時間', '直接', 'お話', 'スケジュール調整', '現場', '直接足', '大変有意義', '関係', '市担当職員', '会話', '大切', '十分', '対話', '市民皆さん', '判断', '今後', '解決', '課題', '山積み', '地域方々', '把握']",
1075,最後に押印廃止省略お答えし現在国民行政機関に対して提出される申請に押印廃止検討が進められている市現状は既に多く部署窓口で自署による申請提出がある場合には押印求め取り扱い市も市民方々負担軽減と窓口サービス改善一環押印求める文書範囲さらに見直し動き進める国動向注視し情報収集して,"['最後', '現在国民行政機関', '提出', '申請', '押印廃止検討', '市現状', '部署窓口', '自署', '申請提出', '場合', '押印', '取り扱い市', '市民方々負担軽減', '窓口サービス改善一環押印', '文書範囲', '見直し動き', '国動向注視', '情報収集']",
1076,	:教育（）減給お答え文教厚生委員資料提出学校施設適正規模・適正配置に基本方針（素案）及び中央図書館・田無公民館耐震補強改修工事基本設計説明資料に誤りに関しましては本年第定例貴重なお時間頂戴まして報告おわび申し上げた昨年第定例におきましても市議会皆様信頼関係損ねる結果招いた事務執行不手際に関しそ責任減給に明確にさせてがそ事務改善お約束にもかかわらずさき事案が生じた大変重く受けとめて教育委員会長まで責任とらせてたく判断で減給により責任明確にさせて上で改めてこような不適切な事務執行が起きる文書事務チェック体制組織な対応徹底とともに教育行政全般にわたりはじめ職員意識改革図り再発防止に尽力してまいる所存でで御理解いただければと,"['', '適正配置', '基本方針素案', '中央図書館', '田無公民館耐震補強改修工事基本設計説明資料', '誤り', '本年', '定例貴重', '時間頂戴', '報告おわび', '昨年', '定例', '結果', '事務執行不手際', 'そ責任減給', '明確', 'そ事務改善', '約束', 'さき事案', '大変', '教育委員会長', '責任', '判断', '減給', '責任明確', '上', '不適切', '事務執行', '文書事務チェック体制組織', '対応徹底', '教育行政全般', 'はじめ職員意識改革', '再発防止', '尽力', '所存', '理解']","['中央図書館', '誤り', '減給', '不適切', '事務執行', '再発防止']"
1077,	:総務部長（）情報公開につきまして市長に補足して御申し上げ市民開示請求があった請求文書件名と市が保有文書件名が必ずしも一致し場合がそ場合対応でが市とましては請求に連絡まして請求内容や目的聞き取り可能な市が保有文書対象文書特定こういった調整と説明丁寧にいるしかし調整結果請求対象となる文書が特定でき場合に公文書不存在決定となり市情報公開条例では公文書開示請求市民方々権利に尊重で開示請求された文書が説明も含めまして引き続き丁寧な調整と対応,"['', '総務部長情報公開', '補足', '市民開示請求', '請求文書件名', '市', '保有文書件名', '一致', '場合', 'そ場合対応', '市', '請求', '連絡', '請求内容', '目的', '可能', '市', '保有文書対象文書特定', '調整', '説明丁寧', '調整結果請求対象', '文書', '特定', '場合', '公文書', '存在決定', '市情報公開条例', '公文書開示請求市民方々権利', '尊重', '開示請求', '文書', '説明', '丁寧', '調整', '対応']",
1078,	:（お）１つずつででお願い時間があまりで飛ばし,"['', 'お願い時間', 'あまり']",
1079,市長政治姿勢に関連して市長は健康キーワード大切にされてにかかわっていろいろ施策展開してきたなおっしゃっているがそはも一定評価はいにいただ市行政は１つではいろいろたくさん課題もあるでそ世課題市長説明はは不十分いそ不十分な問いただしても市長お答えがいただけな場面が多々存在してそは市長姿勢いかがななとやはり市トップであっても市民であっても疑問にいる先ほどで情報公開かは実務な話いうに申し上げ実務な話事務職員がはは当然話で市長に聞かれても実務な細かいまでは御存じなケースが多々そういったが言いようにあえてそういう部分は事務な事柄市長が単独でお答えなさるは大変難しいがあるかなにいそういうな仕方んねある問題市長がどにおになっているか市長おくださいなたびたびで申し上げてきたと思うが残念ながらに対市長が職員言えば部長皆さんが御されるなこういう姿勢ははいかがなかなにいで今後になりぜひ御自分言葉でおたいにはそだけ申し上げてで終わり,"['関連', '健康キーワード大切', '施策展開', 'ゃっているがそはも一定評価', '市行政', 'たくさん課題', '不十分いそ不十分', '場面', '存在', '市トップ', '市民', '疑問', '先', '情報公開', '実務', '話', '実務', '話事務職員', '話', '実務', '御存じ', 'ケース', '言いよう', '部分', '事務', '単独', '大変', 'かな', '仕方', '残念', '職員', '部長皆さん', '姿勢', 'いかが', 'かな', '今後', '自分言葉', 'たい', 'そ']",
1080,新型コロナ対策なんやはり市民皆さんが安心どう持つかながは情報が市民皆さんに十分伝わっているかプライバシーで報告がされケースが多々今までもね市民皆さんは一体どうなっている何かいっぱいいるだ周りでは見かけくさん発表されているだ一体どこでどうなっているかと施設で職員なりお子さんなりが感染あるいは陽性が確認されたなで施設は伏せられている最近では西東京市立病院感染があって時間な経過はわかりませんどれぐらい期間でどうなったかはわかりません患者でほどそして職員でほどはクラスターじゃかに思わもが市は発表されていません当病院が御自分ホームページで発表されていよねこういうがあると市は何やっているか何で発表しか話になるこ辺は発表仕方問題なにもなり市民皆さんがどういう情報があれば安心かな市民皆さんに聞いてみてくださいよそでどういった情報出せるかなぜひただきたい前にも言い情報公開もしがどうもそ辺情報取り扱いは隠し体質になっているではかななもしてしまう先ほど情報公開御がそで市にある情報は基本には市民皆さんだ公開が原則持っているはできるだけ公開なでおになっている今市民皆さんが一番不安にいる新型コロナウイルス感染に対して情報も適時適切に出していってにそはお願いいとも具体なお伺いしても今御回答御はかなにで今後問題出し問題どういった情報出せば市民皆さんが安心されるかそぎりぎりぜひ探ってたいと多分プライバシー関係ふうな言われているて感染されたに対いろんな不都合な状態ね地方では石投げられたりなもあったとかなんとか話がが見聞ではそういったよりもやはり自分が安心いとで感染してしまったそ排除な話は全然聞いていませんそは市民皆さん意見聞いていただければいいぜひ公開に努めてたいそして市民皆さんに安心持ってもらうなぜひやってたいと,"['新型コロナ対策なん', '市民皆さん', '安心', 'かな', '情報', '市民皆さん', '十分', 'プライバシー', '報告', 'ケース', '今', '市民皆さん', '周り', '発表', '施設', '職員', 'お子さん', '感染', '陽性', '確認', '施設', '最近', '西東京市立病院感染', '時間', '経過', '期間', '患者', '職員', 'クラスター', '市', '発表', '病院', '自分ホームページ', '発表', '市', '発表', '話', 'こ辺', '発表仕方問題なに', '市民皆さん', '情報', '安心', '市民皆さん', '情報', '前', '情報公開', 'そ辺情報取り扱い', '体質', 'かな', '先', '情報公開', 'そで市', '情報', '基本', '市民皆さん', '公開', '原則', '公開', '今市民皆さん', '一番不安', '新型コロナウイルス感染', '情報', '適時適切', 'お願い', '具体', '伺い', '回答', 'はかなに', '今後問題出し問題', '情報', '市民皆さん', '安心', 'プライバシー関係', '感染', '対', '不都合', '状態', '地方', '石', '話', '見聞', '自分', '安心', '感染', 'そ排除', '話', 'いませんそ', '市民皆さん意見', '公開', '市民皆さん', '安心']",['新型コロナウイルス感染']
1081,統合庁舎問題は前回は庁舎統合方針どにやりな御回答だったと思うが今御回答ちょっと違うかな少し含みが出てきたかなに思うただ言われたで位置か金額かスケジュールかそういったおっしゃったがは位置問題はもちろんそうあとは規模であるとか機能であるとかこういったが相当大幅に変わるではかなといるもどういうに変わるか十分見きわめなければいけそんな状況になっていて旧来どやりははやっぱりいかがなかふうにでこはもう少しきょうじゃてお伺いしていきたいなにいは今られているなスケジュールあるいは規模ね位置も含めてがは見直していくべきだ再検討べきいうにいと今スケジュールでおさまり切れだろうにいでぜひ見直しかけていってもらいたいなにいそにてでも申し上げておきで１つ今状況で予算関係税収関係かそんな見た場合にそまま今計画どに進めていくは可能なか可能か不可能かそ教えてください,"['統合庁舎問題', '前回', '庁舎統合方針', '回答', '今', '回答', '含み', 'ただ', '位置', '金額', 'スケジュール', '位置問題', 'あと', '規模', '機能', '大幅', '十分', '状況', '旧来', 'ぱりいかがなかふうにでこはもう', 'きょう', '伺い', 'なにい', '今', 'スケジュール', '規模', '位置', '検討', 'スケジュール', '見直し', 'なにいそ', '状況', '予算関係税収関係', '場合', '計画', '可能', '可能', '不可能', 'そ']",
1082,	:企画部長（）先ほども御させてが位置とかスケジュールに加えて規模機能そういったもしっかりと見直しが必要になる場合もあるかとあわせて今後も財政な面も含めてしっかりと検討重ねていきたいに,"['', '企画部長先', '位置', 'スケジュール', '規模機能', '見直し', '必要', '場合', '今後', '財政', '面', '検討']",
1083,	:（お）わかり見直ししてくださいねそういうに申し上げておき見直しすべきだで,"['', '見直し', '見直し']",
1084,無農薬栽培はいろいろなさっているだ結局市民皆さんに入るあるいは回り回ってになるかもわかりませんし他地域にお住まい皆さんに入っていくなもは基本にやはりできるだけ極力安全にそして同時に給食かそういったにかかわってくるぜひ安全な農作物推奨なそういう制度拡充していってたいとは終わり,"['農薬栽培', '結局市民皆さん', 'い', '地域', '住まい皆さん', '基本', '安全', '給食', '安全', '農作物推奨', '制度拡充']",
1085,ごみは目指すべき方向問題で少し残念だなに思うも西東京が単独でごみ処理であればは市方針でできるに挟んで清瀬東久留米こ両市と一緒になって処理なかなか自分どにはいかそういうもあろうかと思うんね関係も含めてどういうに西東京施策ごみ目指していくであればそ施策どう他市あるいは柳泉に理解してもらってに沿った施策やっていってもらうか事務処理やっていってもらうかそぜひ今後ってたいに,"['ごみ', '方向問題', '残念', '西東京', '単独', 'ごみ処理', '市方針', '清瀬東久留米こ両市', '一緒', '処理', '自分', '関係', '西東京施策ごみ', 'そ施策', '市', '柳泉', '理解', '施策', '事務処理', '今後', 'たい']",['事務処理']
1086,情報公開は今御説明基本には情報は公開出すとそ上で具体な件名がわかっているであれば出すとが件名がではそ文書では当該文書になら当たらだ調整してこ文書じゃかお尋ねとでもはちょっと違いよと言われたらは不存在しかよねがが不存在にならなかったりとそ手続は進めがね辺はわかりそういったで西東京は実務進めていらっしゃるがわかりでは結構,"['情報公開', '説明基本', '情報', '公開', 'そ上', '具体', '件名', '件名', 'そ文書', '当該文書', '調整', 'てこ文書', 'お尋ね', '存在', '存在', 'とそ手続', '辺', '西東京', '実務']",
1087,市民対話に関しては主観な感覚も入ると思うなり主観な見方あるいは市長主観な見方こういったが入りで一概にできているできていには言えかと思うただ見ていると少し物足りなにいでも申し上げるだけで終わり,"['市民対話', '主観', '感覚', '主観', '見方', '見方', '入り', '一概', 'ただ']",
1088,脱ハンコは総務が今進めているなんがそ以前西東京でも一部届け出事務で書類にハンコは必要よな説明されている場面も知ってでは不要なは市民に負担かけるにもなりでできるだけ省けるはどんどん省いていってたいにいもぐらいで終わり,"['ハンコ', '総務', '今', 'そ以前西東京', '一部届け出事務', '書類', 'ハンコ', '必要よ', '説明', '場面', '不要', '市民', '負担', 'なり', 'たい', 'いも']",
1089,最後教育減給処分関係は個人な見方になってしまうかもわかりませんが昨年不手際な事務処理があってそしてに対して減給があったと今年に重ねて減給なで加重されたいうな御説明だったかと思うにしても重過ぎるに要に事務処理不手際内容ね内容れば重過ぎるに思うんねが前例になっていくと当然処分が全体重くなっていく処分が重くなるはは教育場合はどうかはわかりません職員に対しても萎縮効果が出てきちゃうんよ教育に自分ミスでこんなに御迷惑おかけしてしまったなでね当然反省してもらうは必要よミスしように反省してもらうは必要今回ミス対応見ているとやっぱりヒューマンエラーなもあるんねヒューマンエラーすははシステムで直すとかあるいはいわゆる相互に見直すとかいうな大変な作業でぜひそ辺は処分重くしように……,"['最後教育減給処分関係', '個人', '見方', '昨年不手際', '事務処理', '減給', '今年', '減給', '加重', '説明', '要', '事務処理不手際内容', '内容', '前例', '処分', '全体', '処分', '教育場合', '職員', '萎縮効果', '教育', '自分ミス', '迷惑おかけ', '反省', '必要', 'ミス', '反省', '必要今回ミス対応', 'ヒューマンエラー', 'ヒューマンエラー', 'システム', '相互', '大変', '作業', 'そ辺', '処分']","['事務処理', '減給', '減給', 'ミス']"
1090,	:議長（り）もちましてお終わり,[''],
1091,途中ではが休憩と,"['途中', '休憩']",
1092,午後休憩,['午後休憩'],
1093,──────────────────────────────────,[],
1094,午後議,['午後議'],
1095,	:議長（り）休憩前に引き続き会議,"['', '休憩前', '会議']",
1096,本日会議時間は議事都合によりあらかじめ延長,"['本日会議時間', '延長']",
1097,に許し,['許し'],
1098,〔登壇〕,[],
1099,	:（）では通告に従いましてさせては通告にある市長政治姿勢で中には過去市政振り返ってね西東京と新型コロナウイルス対応と提言教育におかれましてはコロナに教育はどに進めていらっしゃるか事業進学迎える子どもに最終学年事業表題で,"['', '通告', '通告', '中', '過去市政', '西東京', '新型コロナウイルス対応', '提言教育', 'コロナ', '教育', '事業進学', '子ども', '最終学年事業表題']",
1100,さて市長は市長に就任して迎えられては市長選挙に名前書かせてほどは期待して今は期待していでは期待してこ西東京どな方向に持っていくか市長は医師でで健康応援都市表題でこ西東京いかに健康にでられたはも重々承知でてが話いは過去歴史振り返って何してきたではどにして西東京に自分で貢献してきたかも議会生活してましてがモットーはあれ過去栄光にとらわれずは道筋立ててに向かってこ西東京市立提言して市長は過去振り返ってどういうでこ西東京つくっていらっしゃるか,"['就任', '名前', '期待', '今', '期待', '期待', 'てこ西東京', '方向', '医師', '健康応援都市表題', 'こ西東京', '健康', '重々承知', '話い', '過去歴史', 'にし', '西東京', '自分', '貢献', '議会生活', 'モットー', 'あれ過去栄光', '道筋', '西東京市立提言', '過去', '西東京']",['医師']
1101,西東京な市長は元ラガーマンでジャッカルはよくとノックオンもよくとはファールよねでも市長ラグビー精神はワン・フォー・オールオール・フォー・ワンはみんなにみんなはにがラガーマン根本精神であると来年市長選挙が西東京るならばあと続けていらっしゃるならばやはりなり自分西東京市民にるべきではでしょうか続けられなら続けられでそこ西東京るならば早に市民に次にバトンタッチな形とらとはいけと思うんよは市長は他に類都市トップでトップであるならば市民にもこ西東京どうしていくかどうくかそ道筋はっきりとお示しにならなければいけとは思うが間違っている言っていただければ結構,"['西東京', 'ラガーマン', 'ジャッカル', 'ノックオン', 'ファール', 'ワン・フォー・オールオール・フォー・ワン', 'ラガーマン根本精神', '西東京', 'あと', '自分西東京市民', 'そこ西東京', '早', '市民', 'バトンタッチ', '形とら', '他', '類都市トップ', 'トップ', '市民', 'こ西東京どうし', '道筋', '示し']",
